HCO_ID,Sales,Units,Rank,Sales_Share,Cumulative_Sales_Share,Province,Region,HCO_Type,HCO_Tier
HCO1388,157784555.0,47.0,1531,0.00024838653245025356,0.9223776143413861,Hue,Central,Vax Center,Tier 2
HCO0306,157561669.0,45.0,1532,0.0002480356623624195,0.9226256500037485,Quang Ngai,Central,Vax Center,Tier 3
HCO1602,157321946.0,42.0,1533,0.0002476582872465942,0.9228733082909951,Ho Chi Minh City,South,Vax Center,Tier 3
HCO0053,157195142.0,50.0,1534,0.00024745867071339914,0.9231207669617085,Binh Duong,South,Vax Center,Tier 2
HCO0398,156811816.0,46.0,1535,0.00024685523385648987,0.923367622195565,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1615,156561882.0,47.0,1536,0.00024646178444947143,0.9236140839800144,Hung Yen,North,Vax Center,Tier 3
HCO0711,156515536.0,44.0,1537,0.0002463888259635604,0.9238604728059779,Hanoi,North,Vax Center,Tier 3
HCO0471,156358454.0,44.0,1538,0.0002461415454024792,0.9241066143513804,Lam Dong,South,Vax Center,Tier 2
HCO0880,156239292.0,47.0,1539,0.0002459539590067142,0.9243525683103871,Vinh Phuc,North,Vax Center,Tier 3
HCO0160,156206611.0,45.0,1540,0.0002459025121444595,0.9245984708225317,Vinh Phuc,North,Hospital,Tier 3
HCO1006,155967222.0,44.0,1541,0.00024552566281584975,0.9248439964853475,Binh Dinh,Central,Vax Center,Tier 3
HCO0393,155894021.0,46.0,1542,0.0002454104288339059,0.9250894069141814,Hanoi,North,Vax Center,Tier 3
HCO0656,155862780.0,45.0,1543,0.00024536124883868846,0.9253347681630201,Ninh Binh,North,Vax Center,Tier 3
HCO0896,155663261.0,42.0,1544,0.0002450471633911747,0.9255798153264112,Thai Nguyen,North,Vax Center,Tier 3
HCO1249,155638286.0,46.0,1545,0.0002450078474159961,0.9258248231738272,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1158,155401054.0,49.0,1546,0.0002446343936653027,0.9260694575674925,Kien Giang,South,Vax Center,Tier 2
HCO0510,154673192.0,44.0,1547,0.0002434885836823021,0.9263129461511748,Binh Duong,South,Vax Center,Tier 2
HCO0425,154424568.0,45.0,1548,0.0002430971964946023,0.9265560433476694,Quang Ninh,North,Vax Center,Tier 2
HCO0140,154266435.0,44.0,1549,0.0002428482614354265,0.9267988916091048,Can Tho,South,Vax Center,Tier 3
HCO1253,154235935.0,45.0,1550,0.00024280024793220539,0.927041691857037,Ha Tinh,Central,Vax Center,Tier 2
HCO0537,154227813.0,44.0,1551,0.0002427874621724296,0.9272844793192094,Dong Nai,South,Vax Center,Tier 2
HCO0126,154081600.0,40.0,1552,0.0002425572917348405,0.9275270366109443,Binh Dinh,Central,Vax Center,Tier 3
HCO1105,154051583.0,46.0,1553,0.00024251003857660484,0.9277695466495208,Kien Giang,South,Vax Center,Tier 3
HCO1032,153984025.0,43.0,1554,0.00024240368787986348,0.9280119503374007,Quang Ngai,Central,Vax Center,Tier 3
HCO0098,153879286.0,45.0,1555,0.0002422388063613758,0.9282541891437621,Bac Ninh,North,Vax Center,Tier 3
HCO1845,153870301.0,46.0,1556,0.0002422246620555908,0.9284964138058177,Long An,South,Vax Center,Tier 3
HCO1122,153676362.0,44.0,1557,0.00024191936071784662,0.9287383331665355,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1076,153280650.0,44.0,1558,0.00024129642565598995,0.9289796295921915,Dong Nai,South,Vax Center,Tier 3
HCO1549,153069056.0,43.0,1559,0.00024096333158384024,0.9292205929237753,Kien Giang,South,Vax Center,Tier 3
HCO0975,152911689.0,41.0,1560,0.00024071560237199122,0.9294613085261474,Quang Ngai,Central,Vax Center,Tier 3
HCO0422,152821390.0,45.0,1561,0.00024057345249240555,0.9297018819786398,Ba Ria - Vung Tau,South,Vax Center,Tier 3
HCO1447,152784820.0,43.0,1562,0.00024051588351493684,0.9299423978621547,Ha Tinh,Central,Vax Center,Tier 3
HCO0723,152588612.0,44.0,1563,0.00024020701028739568,0.9301826048724421,Thai Nguyen,North,Vax Center,Tier 2
HCO0934,152077825.0,45.0,1564,0.0002394029226392056,0.9304220077950813,Bac Ninh,North,Vax Center,Tier 2
HCO1216,152074676.0,42.0,1565,0.00023939796544177467,0.9306614057605231,Vinh Phuc,North,Vax Center,Tier 3
HCO0082,152066459.0,41.0,1566,0.00023938503013174294,0.9309007907906549,Hung Yen,North,Vax Center,Tier 2
HCO0177,151706793.0,42.0,1567,0.0002388188391596275,0.9311396096298146,Bac Ninh,North,Vax Center,Tier 3
HCO0424,151597919.0,43.0,1568,0.00023864744826947358,0.9313782570780841,Hung Yen,North,Hospital,Tier 2
HCO1174,151506481.0,40.0,1569,0.00023850350536102992,0.9316167605834451,Khanh Hoa,South,Vax Center,Tier 3
HCO0461,151471086.0,39.0,1570,0.00023844778608409514,0.9318552083695292,Khanh Hoa,South,Vax Center,Tier 3
HCO0427,151358268.0,45.0,1571,0.00023827018649700012,0.9320934785560262,Kien Giang,South,Vax Center,Tier 3
HCO0560,151310992.0,43.0,1572,0.0002381957639927942,0.932331674320019,Hanoi,North,Vax Center,Tier 2
HCO0362,151054181.0,46.0,1573,0.0002377914887214593,0.9325694658087404,Bac Ninh,North,Vax Center,Tier 3
HCO1392,150901782.0,42.0,1574,0.00023755158020088903,0.9328070173889413,Quang Binh,Central,Vax Center,Tier 3
HCO0874,150889666.0,42.0,1575,0.0002375325070335111,0.9330445498959749,Quang Binh,Central,Vax Center,Tier 3
HCO0159,150641868.0,42.0,1576,0.00023714242014593134,0.9332816923161208,Dong Nai,South,Vax Center,Tier 2
HCO0456,150422812.0,43.0,1577,0.0002367975792947313,0.9335184898954155,Nghe An,Central,Vax Center,Tier 2
HCO1686,150390153.0,37.0,1578,0.00023674616706516742,0.9337552360624807,Dong Nai,South,Vax Center,Tier 3
HCO0598,150367058.0,44.0,1579,0.0002367098106108431,0.9339919458730915,Quang Ninh,North,Vax Center,Tier 2
HCO1141,150020838.0,39.0,1580,0.00023616478650968867,0.9342281106596012,Nghe An,Central,Vax Center,Tier 3
HCO0834,149928930.0,43.0,1581,0.00023602010372103145,0.9344641307633222,Da Nang,Central,Vax Center,Tier 3
HCO1775,149390128.0,42.0,1582,0.0002351719144894729,0.9346993026778118,Binh Dinh,Central,Vax Center,Tier 3
HCO0103,148858549.0,43.0,1583,0.00023433509580000499,0.9349336377736117,Da Nang,Central,Vax Center,Tier 2
HCO1061,148743835.0,43.0,1584,0.00023415451150464415,0.9351677922851164,Thai Nguyen,North,Vax Center,Tier 3
HCO0250,148737427.0,40.0,1585,0.00023414442394632806,0.9354019367090627,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1304,148430146.0,39.0,1586,0.0002336606981337614,0.9356355974071965,Kien Giang,South,Vax Center,Tier 2
HCO0003,147850679.0,45.0,1587,0.0002327484935215967,0.9358683459007181,Ninh Binh,North,Vax Center,Tier 3
HCO1263,147791063.0,44.0,1588,0.0002326546452262515,0.9361010005459444,Da Nang,Central,Hospital,Tier 3
HCO0191,147733109.0,43.0,1589,0.00023256341327327853,0.9363335639592176,Nam Dinh,North,Vax Center,Tier 3
HCO1016,147495880.0,42.0,1590,0.00023218996424522479,0.9365657539234629,Ninh Binh,North,Vax Center,Tier 3
HCO0432,147107393.0,41.0,1591,0.00023157840287388524,0.9367973323263368,Bac Ninh,North,Vax Center,Tier 3
HCO1262,147072544.0,43.0,1592,0.00023152354311736876,0.9370288558694542,Binh Dinh,Central,Vax Center,Tier 3
HCO0626,146647759.0,42.0,1593,0.00023085484095455643,0.9372597107104087,Thanh Hoa,Central,Vax Center,Tier 2
HCO0661,146471790.0,44.0,1594,0.00023057782822838218,0.937490288538637,Vinh Phuc,North,Vax Center,Tier 3
HCO1992,146435788.0,41.0,1595,0.00023052115340402264,0.9377208096920411,Quang Ninh,North,Vax Center,Tier 3
HCO1642,146402793.0,42.0,1596,0.00023046921223881674,0.9379512789042799,Quang Ngai,Central,Vax Center,Tier 3
HCO1910,146382505.0,42.0,1597,0.000230437274601002,0.9381817161788809,Hai Phong,North,Vax Center,Tier 2
HCO1033,145678521.0,38.0,1598,0.00022932905368127724,0.9384110452325621,Thai Nguyen,North,Vax Center,Tier 2
HCO0638,145563041.0,42.0,1599,0.00022914726353858963,0.9386401924961008,Kien Giang,South,Vax Center,Tier 2
HCO1171,145474753.0,42.0,1600,0.00022900827940179012,0.9388692007755025,Da Nang,Central,Vax Center,Tier 3
HCO1518,145319274.0,38.0,1601,0.00022876352230450113,0.939097964297807,Dong Nai,South,Vax Center,Tier 3
HCO0416,145318865.0,38.0,1602,0.000228762878451294,0.9393267271762583,Khanh Hoa,South,Vax Center,Tier 3
HCO1209,145268461.0,45.0,1603,0.00022868353180813478,0.9395554107080665,Hung Yen,North,Vax Center,Tier 3
HCO1849,144913473.0,38.0,1604,0.0002281247050054642,0.9397835354130719,Hue,Central,Vax Center,Tier 3
HCO0466,144901152.0,43.0,1605,0.0002281053091243761,0.9400116407221963,Hue,Central,Hospital,Tier 2
HCO0392,144837576.0,38.0,1606,0.00022800522694467823,0.940239645949141,Hanoi,North,Vax Center,Tier 2
HCO1585,144172729.0,42.0,1607,0.00022695861600775889,0.9404666045651487,Binh Duong,South,Vax Center,Tier 3
HCO1820,143419579.0,43.0,1608,0.00022577299732084172,0.9406923775624696,Dong Nai,South,Vax Center,Tier 3
HCO1622,143035919.0,41.0,1609,0.00022516903467671685,0.9409175465971463,Vinh Phuc,North,Vax Center,Tier 3
HCO1857,142944105.0,39.0,1610,0.00022502449986410236,0.9411425710970104,Bac Ninh,North,Vax Center,Tier 2
HCO1854,142921421.0,41.0,1611,0.0002249887904114116,0.9413675598874218,Dong Nai,South,Vax Center,Tier 3
HCO0534,142839597.0,41.0,1612,0.00022485998198886855,0.9415924198694107,Quang Ngai,Central,Vax Center,Tier 3
HCO0823,142214159.0,39.0,1613,0.00022387540922075053,0.9418162952786314,Ho Chi Minh City,South,Hospital,Tier 2
HCO1568,142212126.0,39.0,1614,0.00022387220884527353,0.9420401674874767,Hung Yen,North,Vax Center,Tier 3
HCO1416,142160527.0,40.0,1615,0.00022379098101731596,0.942263958468494,Da Nang,Central,Vax Center,Tier 3
HCO1944,141991793.0,44.0,1616,0.00022352535772379104,0.9424874838262177,Thanh Hoa,Central,Vax Center,Tier 2
HCO0662,141890030.0,43.0,1617,0.00022336516106384716,0.9427108489872815,Ba Ria - Vung Tau,South,Vax Center,Tier 3
HCO1966,141837836.0,42.0,1618,0.00022328299657902348,0.9429341319838606,Dong Nai,South,Vax Center,Tier 3
HCO0782,141025166.0,41.0,1619,0.00022200368072123025,0.9431561356645818,Hanoi,North,Vax Center,Tier 3
HCO0536,140717676.0,40.0,1620,0.0002215196258981005,0.9433776552904799,Binh Dinh,Central,Vax Center,Tier 3
HCO0475,140639176.0,42.0,1621,0.00022139605016030194,0.9435990513406401,Quang Tri,Central,Vax Center,Tier 2
HCO0074,140618606.0,37.0,1622,0.00022136366859435905,0.9438204150092345,Kien Giang,South,Vax Center,Tier 3
HCO0176,140411271.0,38.0,1623,0.00022103727909631487,0.9440414522883308,Thai Nguyen,North,Vax Center,Tier 3
HCO1788,140358088.0,40.0,1624,0.00022095355771461627,0.9442624058460454,Quang Binh,Central,Vax Center,Tier 3
HCO0243,140049965.0,38.0,1625,0.00022046850641451804,0.9444828743524599,Hai Phong,North,Vax Center,Tier 3
HCO1925,140021557.0,41.0,1626,0.00022042378616535393,0.9447032981386253,Long An,South,Vax Center,Tier 3
HCO1588,139694352.0,41.0,1627,0.0002199086957285847,0.9449232068343539,Da Nang,Central,Vax Center,Tier 3
HCO1657,139455283.0,37.0,1628,0.00021953235014820553,0.9451427391845021,Quang Tri,Central,Vax Center,Tier 3
HCO1153,139315926.0,42.0,1629,0.00021931297251645524,0.9453620521570185,Quang Ninh,North,Vax Center,Tier 3
HCO1972,139064050.0,40.0,1630,0.00021891646598736283,0.9455809686230059,Ha Tinh,Central,Vax Center,Tier 2
HCO0480,138147895.0,41.0,1631,0.00021747424267446025,0.9457984428656804,Bac Ninh,North,Vax Center,Tier 3
HCO0977,138118714.0,37.0,1632,0.0002174283055584768,0.9460158711712389,Long An,South,Vax Center,Tier 3
HCO1590,137261821.0,42.0,1633,0.0002160793732694394,0.9462319505445083,Hanoi,North,Vax Center,Tier 3
HCO1726,137114428.0,36.0,1634,0.00021584734526025032,0.9464477978897685,Da Nang,Central,Hospital,Tier 3
HCO1529,137071129.0,39.0,1635,0.00021577918340202177,0.9466635770731705,Binh Dinh,Central,Vax Center,Tier 3
HCO1939,136489619.0,37.0,1636,0.00021486376267224787,0.9468784408358427,Quang Binh,Central,Hospital,Tier 3
HCO1285,136398354.0,42.0,1637,0.00021472009210269136,0.9470931609279454,Hanoi,North,Hospital,Tier 3
HCO1185,136383781.0,37.0,1638,0.000214697151093431,0.9473078580790388,Vinh Phuc,North,Vax Center,Tier 3
HCO0743,136072232.0,40.0,1639,0.00021420670653883982,0.9475220647855777,Quang Nam,Central,Vax Center,Tier 2
HCO0799,135970828.0,38.0,1640,0.00021404707502144203,0.9477361118605991,Ho Chi Minh City,South,Vax Center,Tier 3
HCO0022,135856287.0,40.0,1641,0.0002138667630649683,0.9479499786236641,Hanoi,North,Vax Center,Tier 3
HCO0745,135733889.0,35.0,1642,0.00021367408251522218,0.9481636527061794,Hanoi,North,Vax Center,Tier 3
HCO0345,135284251.0,38.0,1643,0.00021296625643124414,0.9483766189626106,Hai Duong,North,Vax Center,Tier 3
HCO0531,135231850.0,39.0,1644,0.00021288376608428385,0.9485895027286949,Quang Ninh,North,Vax Center,Tier 2
HCO0801,134722528.0,34.0,1645,0.0002120819846584616,0.9488015847133534,Quang Ngai,Central,Vax Center,Tier 3
HCO1525,134721001.0,41.0,1646,0.00021207958083487412,0.9490136642941883,Thai Nguyen,North,Vax Center,Tier 3
HCO0257,134566759.0,41.0,1647,0.00021183677103933874,0.9492255010652276,Hai Phong,North,Vax Center,Tier 3
HCO0431,134471156.0,38.0,1648,0.00021168627153283226,0.9494371873367604,Da Nang,Central,Vax Center,Tier 3
HCO0346,134362885.0,39.0,1649,0.00021151582989325024,0.9496487031666536,Bac Ninh,North,Vax Center,Tier 3
HCO0897,134050367.0,38.0,1650,0.00021102385992604852,0.9498597270265796,Hai Duong,North,Vax Center,Tier 3
HCO1237,133855430.0,36.0,1651,0.0002107169875235104,0.9500704440141031,Hung Yen,North,Vax Center,Tier 3
HCO0521,133729737.0,35.0,1652,0.0002105191199412032,0.9502809631340443,Quang Binh,Central,Vax Center,Tier 3
HCO0144,133584430.0,37.0,1653,0.00021029037574079177,0.9504912535097851,Tien Giang,South,Vax Center,Tier 3
HCO0318,133453196.0,37.0,1654,0.0002100837854430305,0.9507013372952282,Thai Nguyen,North,Vax Center,Tier 3
HCO0457,133211175.0,35.0,1655,0.0002097027927852248,0.9509110400880134,Quang Binh,Central,Vax Center,Tier 3
HCO0710,133154168.0,37.0,1656,0.0002096130516121715,0.9511206531396256,Nghe An,Central,Vax Center,Tier 3
HCO0185,133068937.0,38.0,1657,0.00020947887984518665,0.9513301320194708,Khanh Hoa,South,Vax Center,Tier 2
HCO1458,132164953.0,38.0,1658,0.0002080558162813891,0.9515381878357522,Quang Binh,Central,Vax Center,Tier 3
HCO1575,132115647.0,39.0,1659,0.00020797819812434583,0.9517461660338765,Thai Nguyen,North,Vax Center,Tier 3
HCO0933,131910753.0,37.0,1660,0.00020765565128077256,0.9519538216851573,Bac Ninh,North,Hospital,Tier 3
HCO0272,131854160.0,38.0,1661,0.0002075665618319925,0.9521613882469893,Bac Ninh,North,Vax Center,Tier 3
HCO0300,131839081.0,38.0,1662,0.00020754282427084265,0.9523689310712601,Vinh Phuc,North,Vax Center,Tier 3
HCO1156,131742342.0,37.0,1663,0.00020739053645811784,0.9525763216077182,Binh Duong,South,Vax Center,Tier 3
HCO1189,131693780.0,35.0,1664,0.00020731408951571052,0.9527836356972339,Binh Dinh,Central,Vax Center,Tier 3
HCO1567,131552530.0,38.0,1665,0.0002070917318983341,0.9529907274291323,Hung Yen,North,Vax Center,Tier 2
HCO1572,131364681.0,39.0,1666,0.00020679601751910195,0.9531975234466513,Bac Ninh,North,Vax Center,Tier 2
HCO1483,131280636.0,34.0,1667,0.00020666371276899646,0.9534041871594203,Quang Ngai,Central,Vax Center,Tier 3
HCO1714,131049131.0,39.0,1668,0.0002062992745374161,0.9536104864339577,Can Tho,South,Vax Center,Tier 3
HCO1404,130992397.0,37.0,1669,0.00020620996312457196,0.9538166963970823,Hai Duong,North,Vax Center,Tier 3
HCO0890,130984114.0,38.0,1670,0.00020619692391646768,0.9540228933209988,Da Nang,Central,Vax Center,Tier 3
HCO0583,130647946.0,37.0,1671,0.00020566772380660434,0.9542285610448054,Kien Giang,South,Vax Center,Tier 3
HCO1970,130434676.0,37.0,1672,0.00020533199135309733,0.9544338930361584,Quang Tri,Central,Vax Center,Tier 3
HCO0049,130413071.0,38.0,1673,0.00020529798047647134,0.954639191016635,Da Nang,Central,Vax Center,Tier 2
HCO1490,130281826.0,37.0,1674,0.00020509137286236467,0.9548442823894974,Hung Yen,North,Vax Center,Tier 3
HCO0624,130260985.0,37.0,1675,0.00020505856468463907,0.955049340954182,Thai Nguyen,North,Vax Center,Tier 3
HCO0792,130067212.0,35.0,1676,0.00020475352466628948,0.9552540944788483,Quang Nam,Central,Vax Center,Tier 3
HCO1480,129636950.0,38.0,1677,0.0002040762005376692,0.955458170679386,Dong Nai,South,Vax Center,Tier 3
HCO0180,129619652.0,36.0,1678,0.00020404896979738334,0.9556622196491834,Quang Tri,Central,Vax Center,Tier 3
HCO1935,129543079.0,39.0,1679,0.0002039284275684604,0.9558661480767519,Lam Dong,South,Vax Center,Tier 3
HCO1539,129350145.0,36.0,1680,0.0002036247083150027,0.9560697727850669,Quang Binh,Central,Vax Center,Tier 3
HCO0125,128769186.0,33.0,1681,0.00020271015497671325,0.9562724829400436,Quang Ninh,North,Vax Center,Tier 3
HCO1943,128422805.0,32.0,1682,0.00020216487742723033,0.9564746478174708,Lam Dong,South,Vax Center,Tier 3
HCO1313,128326608.0,39.0,1683,0.00020201344283807097,0.9566766612603089,Quang Binh,Central,Vax Center,Tier 3
HCO1829,128288767.0,36.0,1684,0.00020195387303559919,0.9568786151333445,Thai Nguyen,North,Vax Center,Tier 3
HCO1133,127773687.0,37.0,1685,0.0002011430272900541,0.9570797581606345,Binh Duong,South,Vax Center,Tier 3
HCO0420,127695788.0,35.0,1686,0.00020102039765440094,0.9572807785582889,Quang Ngai,Central,Vax Center,Tier 3
HCO1771,127625859.0,39.0,1687,0.0002009103144981141,0.957481688872787,Quang Ngai,Central,Vax Center,Tier 3
HCO0891,127466105.0,39.0,1688,0.00020065882763930807,0.9576823477004263,Quang Ninh,North,Vax Center,Tier 3
HCO1008,127335905.0,39.0,1689,0.0002004538650780167,0.9578828015655043,Nghe An,Central,Vax Center,Tier 3
HCO0325,127312198.0,36.0,1690,0.00020041654520520152,0.9580832181107095,Quang Binh,Central,Vax Center,Tier 3
HCO0303,127231943.0,37.0,1691,0.0002002902067232012,0.9582835083174327,Khanh Hoa,South,Vax Center,Tier 3
HCO1284,127212554.0,39.0,1692,0.00020025968430307156,0.9584837680017357,Hanoi,North,Vax Center,Tier 3
HCO0937,125743801.0,37.0,1693,0.00019794755391302224,0.9586817155556487,Can Tho,South,Vax Center,Tier 3
HCO0213,125681334.0,38.0,1694,0.00019784921753578577,0.9588795647731845,Thai Nguyen,North,Vax Center,Tier 3
HCO0409,125584306.0,36.0,1695,0.0001976964747754403,0.9590772612479599,Dong Nai,South,Hospital,Tier 2
HCO1482,125530444.0,36.0,1696,0.00019761168450296504,0.9592748729324628,Hung Yen,North,Vax Center,Tier 3
HCO1376,125409549.0,34.0,1697,0.00019742136999568915,0.9594722943024585,Vinh Phuc,North,Vax Center,Tier 3
HCO1374,125336894.0,37.0,1698,0.00019730699553416358,0.9596696012979927,Nam Dinh,North,Vax Center,Tier 3
HCO1658,125020137.0,34.0,1699,0.00019680835247712074,0.9598664096504699,Quang Tri,Central,Vax Center,Tier 3
HCO1654,124951206.0,38.0,1700,0.00019669984038562784,0.9600631094908555,Vinh Phuc,North,Vax Center,Tier 3
HCO1275,124721008.0,36.0,1701,0.00019633745965072649,0.9602594469505062,Binh Duong,South,Vax Center,Tier 3
HCO0054,124695376.0,34.0,1702,0.0001962971094174621,0.9604557440599237,Hai Duong,North,Vax Center,Tier 3
HCO0042,124565971.0,34.0,1703,0.0001960933983556809,0.9606518374582794,Nghe An,Central,Vax Center,Tier 3
HCO1081,124000162.0,33.0,1704,0.00019520269434767994,0.9608470401526271,Hai Duong,North,Vax Center,Tier 3
HCO0384,123688641.0,35.0,1705,0.00019471229387105893,0.9610417524464981,Ba Ria - Vung Tau,South,Vax Center,Tier 3
HCO1611,123641232.0,35.0,1706,0.0001946376619964947,0.9612363901084946,Dong Nai,South,Vax Center,Tier 2
HCO0267,123524642.0,37.0,1707,0.00019445412447713245,0.9614308442329718,Kien Giang,South,Vax Center,Tier 3
HCO0987,123177677.0,35.0,1708,0.00019390792758712885,0.9616247521605589,Khanh Hoa,South,Vax Center,Tier 3
HCO0959,122918611.0,35.0,1709,0.00019350010246498202,0.9618182522630239,Ninh Binh,North,Vax Center,Tier 3
HCO1683,122685682.0,37.0,1710,0.00019313342255377586,0.9620113856855776,Kien Giang,South,Vax Center,Tier 3
HCO1407,122617985.0,35.0,1711,0.00019302685304139688,0.962204412538619,Thai Nguyen,North,Vax Center,Tier 3
HCO0360,122386692.0,33.0,1712,0.00019266274854301923,0.962397075287162,Ho Chi Minh City,South,Vax Center,Tier 3
HCO0078,122306055.0,34.0,1713,0.00019253580871156874,0.9625896110958736,Vinh Phuc,North,Vax Center,Tier 3
HCO0099,122114621.0,33.0,1714,0.00019223445077794156,0.9627818455466516,Quang Ninh,North,Hospital,Tier 3
HCO0866,121756886.0,35.0,1715,0.00019167129961155464,0.9629735168462631,Ba Ria - Vung Tau,South,Vax Center,Tier 3
HCO1651,121588189.0,32.0,1716,0.0001914057345639189,0.963164922580827,Dong Nai,South,Vax Center,Tier 3
HCO1172,121511821.0,34.0,1717,0.00019128551504870613,0.9633562080958756,Da Nang,Central,Hospital,Tier 3
HCO0192,121287602.0,37.0,1718,0.00019093254653464935,0.9635471406424103,Quang Binh,Central,Vax Center,Tier 3
HCO1609,121056580.0,36.0,1719,0.0001905688686480544,0.9637377095110584,Thai Nguyen,North,Vax Center,Tier 3
HCO0036,120716507.0,32.0,1720,0.00019003352123556555,0.963927743032294,Da Nang,Central,Vax Center,Tier 3
HCO0271,120226700.0,30.0,1721,0.00018926246058073871,0.9641170054928747,Dong Nai,South,Vax Center,Tier 3
HCO0302,119809426.0,31.0,1722,0.00018860558233342454,0.9643056110752082,Hung Yen,North,Vax Center,Tier 3
HCO1599,119512522.0,37.0,1723,0.00018813819213144557,0.9644937492673397,Hung Yen,North,Vax Center,Tier 3
HCO0174,119332696.0,30.0,1724,0.00018785510766488038,0.9646816043750045,Bac Ninh,North,Vax Center,Tier 3
HCO1086,119061163.0,32.0,1725,0.0001874276568265153,0.964869032031831,Hai Phong,North,Vax Center,Tier 3
HCO0609,118794203.0,35.0,1726,0.00018700740486520692,0.9650560394366963,Dong Nai,South,Vax Center,Tier 3
HCO0004,118376943.0,36.0,1727,0.00018635054865687783,0.9652423899853532,Thanh Hoa,Central,Vax Center,Tier 3
HCO0846,118283264.0,36.0,1728,0.00018620307793660733,0.9654285930632898,Ba Ria - Vung Tau,South,Vax Center,Tier 3
HCO1718,117423103.0,33.0,1729,0.0001848490011187658,0.9656134420644086,Hue,Central,Vax Center,Tier 2
HCO0666,117346215.0,32.0,1730,0.00018472796301267845,0.9657981700274213,Hue,Central,Vax Center,Tier 3
HCO0839,117316960.0,36.0,1731,0.0001846819094049167,0.9659828519368262,Quang Ninh,North,Vax Center,Tier 3
HCO1370,117150874.0,33.0,1732,0.00018442045462799934,0.9661672723914542,Nghe An,Central,Vax Center,Tier 3
HCO0826,117040152.0,35.0,1733,0.00018424615459181417,0.966351518546046,Quang Binh,Central,Vax Center,Tier 3
HCO1127,116833879.0,32.0,1734,0.00018392143690821003,0.9665354399829542,Hai Phong,North,Vax Center,Tier 3
HCO1699,116446573.0,31.0,1735,0.00018331173468268374,0.9667187517176369,Hanoi,North,Vax Center,Tier 3
HCO1653,116377339.0,35.0,1736,0.00018320274560458506,0.9669019544632415,Dong Nai,South,Vax Center,Tier 3
HCO1635,116259399.0,31.0,1737,0.00018301708289737532,0.9670849715461388,Long An,South,Vax Center,Tier 3
HCO0347,116216794.0,32.0,1738,0.0001829500135431217,0.9672679215596819,Tien Giang,South,Vax Center,Tier 3
HCO0760,116142222.0,31.0,1739,0.00018283262131485272,0.9674507541809967,Quang Ngai,Central,Vax Center,Tier 3
HCO0726,116107052.0,33.0,1740,0.00018277725623589252,0.9676335314372326,Thai Nguyen,North,Vax Center,Tier 3
HCO0871,116018693.0,32.0,1741,0.00018263816032995439,0.9678161695975626,Quang Binh,Central,Vax Center,Tier 3
HCO0921,115958093.0,32.0,1742,0.00018254276300880032,0.9679987123605713,Hue,Central,Vax Center,Tier 3
HCO1831,115839571.0,33.0,1743,0.00018235618410949634,0.9681810685446808,Da Nang,Central,Vax Center,Tier 3
HCO1786,115546439.0,34.0,1744,0.0001818947318397846,0.9683629632765206,Hue,Central,Vax Center,Tier 3
HCO0047,115518089.0,31.0,1745,0.00018185010289498726,0.9685448133794156,Vinh Phuc,North,Vax Center,Tier 3
HCO0719,114781183.0,31.0,1746,0.0001806900557276217,0.9687255034351432,Dong Nai,South,Vax Center,Tier 3
HCO1855,114122138.0,37.0,1747,0.0001796525783758069,0.968905156013519,Ninh Binh,North,Vax Center,Tier 3
HCO1282,114071764.0,29.0,1748,0.00017957327895904427,0.969084729292478,Long An,South,Vax Center,Tier 3
HCO1638,114051789.0,32.0,1749,0.0001795418340499675,0.969264271126528,Thai Nguyen,North,Vax Center,Tier 3
HCO1049,113807770.0,32.0,1750,0.0001791576961141475,0.9694434288226421,Quang Ngai,Central,Vax Center,Tier 3
HCO0423,113495913.0,31.0,1751,0.00017866676670188445,0.969622095589344,Khanh Hoa,South,Vax Center,Tier 3
HCO1207,113314765.0,32.0,1752,0.00017838160112544193,0.9698004771904695,Hung Yen,North,Vax Center,Tier 3
HCO1085,113036967.0,33.0,1753,0.00017794428784125124,0.9699784214783107,Kien Giang,South,Vax Center,Tier 3
HCO1235,112964073.0,32.0,1754,0.00017782953714276604,0.9701562510154534,Da Nang,Central,Vax Center,Tier 3
HCO1534,112937333.0,33.0,1755,0.0001777874426812535,0.9703340384581347,Long An,South,Vax Center,Tier 3
HCO1236,112290537.0,29.0,1756,0.00017676924786717493,0.9705108077060018,Binh Duong,South,Vax Center,Tier 3
HCO1708,111675605.0,31.0,1757,0.00017580121378315004,0.970686608919785,Hung Yen,North,Vax Center,Tier 3
HCO1433,111578846.0,31.0,1758,0.00017564889448616085,0.9708622578142712,Hung Yen,North,Vax Center,Tier 3
HCO1344,111054101.0,33.0,1759,0.00017482283396984093,0.971037080648241,Binh Duong,South,Vax Center,Tier 3
HCO1725,110796055.0,33.0,1760,0.00017441661454517887,0.9712114972627862,Thanh Hoa,Central,Vax Center,Tier 3
HCO0413,110497631.0,33.0,1761,0.00017394683153910498,0.9713854440943254,Lam Dong,South,Vax Center,Tier 3
HCO0947,110472397.0,30.0,1762,0.0001739071078427023,0.9715593512021681,Quang Binh,Central,Vax Center,Tier 3
HCO1921,110127083.0,32.0,1763,0.0001733635099787255,0.9717327147121468,Can Tho,South,Vax Center,Tier 3
