HCP_ID,Age_Group,Gender,Sales,Units,Active_HCC
HCP00954,9-14,Female,1286.49,24,1
HCP00954,9-14,Male,604.9,11,1
HCP00955,15-18,Female,268.8,5,2
HCP00955,15-18,Male,562.3,10,3
HCP00955,19-45,Female,470.27,8,3
HCP00955,19-45,Male,1065.85,19,3
HCP00955,9-14,Female,294.01,6,3
HCP00955,9-14,Male,0.0,0,1
HCP00956,15-18,Male,243.59,4,1
HCP00956,19-45,Female,973.87,19,2
HCP00956,19-45,Male,3899.92,71,2
HCP00956,9-14,Female,900.97,15,2
HCP00956,9-14,Male,309.21,5,1
HCP00957,15-18,Female,0.0,0,2
HCP00957,15-18,Male,0.0,0,2
HCP00957,19-45,Female,0.0,0,2
HCP00957,19-45,Male,0.0,0,2
HCP00957,9-14,Female,0.0,0,2
HCP00958,15-18,Female,395.61,8,2
HCP00958,15-18,Male,186.21,3,2
HCP00958,19-45,Female,474.45,9,2
HCP00958,19-45,Male,478.3,9,2
HCP00958,9-14,Female,0.0,0,1
HCP00958,9-14,Male,0.0,0,1
HCP00959,15-18,Female,5922.43,106,1
HCP00959,15-18,Male,3847.6000000000004,65,1
HCP00959,19-45,Female,2941.0299999999997,53,1
HCP00959,19-45,Male,3747.6800000000003,65,1
HCP00959,9-14,Female,3354.07,58,1
HCP00959,9-14,Male,1014.17,21,1
HCP00960,15-18,Female,301.01,5,2
HCP00960,15-18,Male,268.13,5,1
HCP00960,19-45,Female,101.94,2,2
HCP00960,19-45,Male,567.5699999999999,11,2
HCP00960,9-14,Female,0.0,0,1
HCP00960,9-14,Male,91.25,2,2
HCP00961,15-18,Female,456.71,9,1
HCP00961,15-18,Male,244.75,5,1
HCP00961,19-45,Female,457.26,8,1
HCP00961,19-45,Male,584.34,11,1
HCP00961,9-14,Female,446.63,8,1
HCP00961,9-14,Male,98.35,2,1
HCP00962,15-18,Female,332.69,6,1
HCP00962,15-18,Male,1134.45,18,1
HCP00962,19-45,Female,1389.8200000000002,26,1
HCP00962,19-45,Male,2880.4100000000003,54,1
HCP00962,9-14,Female,1631.87,29,1
HCP00962,9-14,Male,1832.07,34,1
HCP00963,15-18,Female,3402.45,70,1
HCP00963,15-18,Male,4286.0,71,1
HCP00963,19-45,Female,9260.79,157,1
HCP00963,19-45,Male,7916.51,156,1
HCP00963,9-14,Female,5592.379999999999,97,1
HCP00963,9-14,Male,2741.88,56,1
HCP00964,15-18,Female,1734.72,28,2
HCP00964,15-18,Male,190.32,3,1
HCP00964,19-45,Male,3053.43,62,2
HCP00964,9-14,Female,504.32,10,1
HCP00964,9-14,Male,591.8900000000001,11,2
HCP00965,15-18,Female,1700.0900000000001,29,1
HCP00965,15-18,Male,4953.45,88,2
HCP00965,19-45,Female,4843.1900000000005,88,2
HCP00965,19-45,Male,1083.03,17,2
HCP00965,9-14,Female,1374.31,22,1
HCP00965,9-14,Male,883.1299999999999,15,1
HCP00966,15-18,Female,2629.37,44,2
HCP00966,15-18,Male,4736.65,88,2
HCP00966,19-45,Female,4147.44,79,2
HCP00966,19-45,Male,10678.6,191,2
HCP00966,9-14,Female,451.1,7,1
HCP00966,9-14,Male,4797.9,85,2
HCP00967,15-18,Female,3104.99,56,3
HCP00967,15-18,Male,1014.66,19,1
HCP00967,19-45,Female,2898.16,52,2
HCP00967,19-45,Male,3800.0399999999995,68,2
HCP00967,9-14,Female,702.81,12,1
HCP00967,9-14,Male,1422.5,23,2
HCP00968,15-18,Female,892.23,16,2
HCP00968,15-18,Male,297.15,5,1
HCP00968,19-45,Female,2153.36,38,2
HCP00968,19-45,Male,562.66,9,1
HCP00968,9-14,Female,992.5699999999999,18,2
HCP00968,9-14,Male,783.5699999999999,14,1
HCP00969,15-18,Female,5863.2,107,2
HCP00969,15-18,Male,2600.82,53,2
HCP00969,19-45,Female,9384.73,169,2
HCP00969,19-45,Male,2958.36,58,1
HCP00969,9-14,Female,4267.61,72,2
HCP00969,9-14,Male,3004.24,63,1
HCP00970,15-18,Female,3983.83,71,1
HCP00970,15-18,Male,1050.72,19,1
HCP00970,19-45,Female,5951.73,97,1
HCP00970,19-45,Male,3658.79,72,1
HCP00970,9-14,Female,2128.55,39,1
HCP00970,9-14,Male,3198.26,59,1
HCP00971,15-18,Female,1362.58,27,1
HCP00971,15-18,Male,5755.55,108,1
HCP00971,19-45,Female,14976.529999999999,288,1
HCP00971,19-45,Male,10585.7,178,1
HCP00971,9-14,Female,3174.8599999999997,59,1
HCP00971,9-14,Male,2805.19,57,1
HCP00972,15-18,Female,3047.75,54,1
HCP00972,15-18,Male,4506.38,76,3
HCP00972,19-45,Female,4516.2,79,2
HCP00972,19-45,Male,4505.49,79,2
HCP00972,9-14,Female,2440.2799999999997,43,2
HCP00972,9-14,Male,3071.59,58,3
HCP00973,15-18,Female,1498.38,26,2
HCP00973,15-18,Male,1447.49,30,1
HCP00973,19-45,Female,3908.92,66,2
HCP00973,19-45,Male,3215.63,60,2
HCP00973,9-14,Female,1768.44,32,1
HCP00973,9-14,Male,1826.3600000000001,31,2
HCP00974,15-18,Female,336.65,6,1
HCP00974,15-18,Male,1658.6100000000001,32,2
HCP00974,19-45,Female,9291.4,161,2
HCP00974,19-45,Male,3030.13,52,2
HCP00974,9-14,Female,4004.41,73,2
HCP00974,9-14,Male,1433.13,25,2
HCP00975,15-18,Female,1333.3000000000002,26,2
HCP00975,15-18,Male,615.86,11,1
HCP00975,19-45,Female,1726.3700000000001,33,2
HCP00975,19-45,Male,1688.66,30,2
HCP00975,9-14,Female,1024.19,18,1
HCP00975,9-14,Male,982.3000000000001,16,2
HCP00976,15-18,Female,1002.4200000000001,18,1
HCP00976,15-18,Male,1205.66,23,1
HCP00976,19-45,Female,1862.48,32,1
HCP00976,19-45,Male,380.81,7,1
HCP00976,9-14,Female,280.03,5,1
HCP00976,9-14,Male,668.15,13,1
HCP00977,15-18,Female,1979.73,39,2
HCP00977,15-18,Male,994.5,17,2
HCP00977,19-45,Female,2422.94,42,2
HCP00977,19-45,Male,3756.0499999999997,70,5
HCP00977,9-14,Female,325.02,6,3
HCP00977,9-14,Male,169.91,3,2
HCP00978,15-18,Female,730.47,13,1
HCP00978,15-18,Male,919.06,17,1
HCP00978,19-45,Female,4111.78,74,1
HCP00978,19-45,Male,2182.56,42,1
HCP00978,9-14,Female,1244.89,22,1
HCP00978,9-14,Male,332.72,6,1
HCP00979,15-18,Female,2589.52,46,2
HCP00979,15-18,Male,3137.5600000000004,56,3
HCP00979,19-45,Female,4681.87,93,5
HCP00979,19-45,Male,7572.49,136,3
HCP00979,9-14,Female,1909.45,37,3
HCP00979,9-14,Male,1625.9499999999998,28,2
HCP00980,15-18,Female,750.86,13,1
HCP00980,19-45,Female,1639.76,34,1
HCP00980,19-45,Male,5840.38,109,1
HCP00980,9-14,Female,1859.58,31,1
HCP00980,9-14,Male,1542.4499999999998,30,1
HCP00981,15-18,Female,1714.19,32,1
HCP00981,15-18,Male,2585.69,48,2
HCP00981,19-45,Female,9299.41,167,2
HCP00981,19-45,Male,8963.960000000001,155,2
HCP00981,9-14,Female,2768.3500000000004,56,2
HCP00981,9-14,Male,3301.69,58,2
HCP00982,15-18,Female,822.75,17,2
HCP00982,15-18,Male,2408.2200000000003,47,2
HCP00982,19-45,Female,5401.94,97,3
HCP00982,19-45,Male,3990.52,75,3
HCP00982,9-14,Female,3143.67,56,3
HCP00983,15-18,Female,173.09,3,4
HCP00983,15-18,Male,225.94,4,7
HCP00983,19-45,Female,242.07999999999998,4,5
HCP00983,19-45,Male,391.09,7,9
HCP00983,9-14,Female,0.0,0,1
HCP00983,9-14,Male,236.23000000000002,4,4
HCP00984,15-18,Female,3942.51,76,1
HCP00984,15-18,Male,11537.35,216,1
HCP00984,19-45,Female,13029.460000000001,241,1
HCP00984,19-45,Male,17740.670000000002,305,1
HCP00984,9-14,Female,1058.55,22,1
HCP00984,9-14,Male,3022.6099999999997,54,1
HCP00985,15-18,Female,434.62,7,1
HCP00985,15-18,Male,396.74,7,2
HCP00985,19-45,Female,349.9,7,2
HCP00985,19-45,Male,916.08,16,2
HCP00985,9-14,Female,430.67,8,2
HCP00985,9-14,Male,979.2,17,2
HCP00986,15-18,Female,6964.14,132,2
HCP00986,15-18,Male,4403.03,73,2
HCP00986,19-45,Female,11823.19,223,2
HCP00986,19-45,Male,5085.48,104,2
HCP00986,9-14,Female,6838.43,123,2
HCP00987,15-18,Female,346.38,6,2
HCP00987,15-18,Male,1141.71,20,1
HCP00987,19-45,Female,1062.5,20,2
HCP00987,19-45,Male,574.9100000000001,10,1
HCP00987,9-14,Female,387.93,8,2
HCP00987,9-14,Male,518.81,9,2
HCP00988,15-18,Female,5010.96,96,1
HCP00988,15-18,Male,4127.33,76,2
HCP00988,19-45,Female,3573.0199999999995,67,2
HCP00988,19-45,Male,7177.55,134,2
HCP00988,9-14,Female,743.92,16,1
HCP00988,9-14,Male,2096.05,40,2
HCP00989,15-18,Female,13172.62,243,3
HCP00989,15-18,Male,6037.7699999999995,105,2
HCP00989,19-45,Female,7449.120000000001,142,3
HCP00989,19-45,Male,8985.27,166,2
HCP00989,9-14,Female,8289.81,147,3
HCP00989,9-14,Male,3128.9,61,2
HCP00990,15-18,Male,887.36,17,1
HCP00990,19-45,Female,1936.72,36,2
HCP00990,19-45,Male,2581.83,49,2
HCP00990,9-14,Female,297.11,6,1
HCP00990,9-14,Male,665.05,11,2
HCP00991,15-18,Female,2148.61,42,2
HCP00991,15-18,Male,908.22,18,2
HCP00991,19-45,Female,2418.77,43,2
HCP00991,19-45,Male,1662.3600000000001,27,2
HCP00991,9-14,Female,357.34,6,1
HCP00991,9-14,Male,1052.92,19,1
HCP00992,15-18,Female,4315.21,73,1
HCP00992,15-18,Male,1770.93,30,2
HCP00992,19-45,Female,3774.99,68,4
HCP00992,19-45,Male,9465.59,168,4
HCP00992,9-14,Female,1505.14,29,3
HCP00992,9-14,Male,1362.5900000000001,24,2
HCP00993,15-18,Female,360.11,8,1
HCP00993,15-18,Male,412.14,8,1
HCP00993,19-45,Female,3438.4300000000003,64,2
HCP00993,19-45,Male,3360.94,59,2
HCP00993,9-14,Female,3269.1,55,2
HCP00993,9-14,Male,1521.96,30,2
HCP00994,15-18,Female,2054.33,41,2
HCP00994,15-18,Male,833.39,13,1
HCP00994,19-45,Female,8574.869999999999,154,4
HCP00994,19-45,Male,7647.85,135,3
HCP00994,9-14,Female,3553.94,62,2
HCP00994,9-14,Male,3659.36,62,2
HCP00995,15-18,Female,1800.96,28,1
HCP00995,15-18,Male,1680.74,31,1
HCP00995,19-45,Female,2784.8199999999997,49,1
HCP00995,19-45,Male,6857.400000000001,116,1
HCP00995,9-14,Female,4422.32,79,2
HCP00995,9-14,Male,2988.01,52,2
HCP00996,15-18,Female,3506.7,68,4
HCP00996,15-18,Male,121.76,2,1
HCP00996,19-45,Female,6174.62,115,7
HCP00996,19-45,Male,3955.45,71,5
HCP00996,9-14,Female,4417.6,85,5
HCP00996,9-14,Male,1595.92,30,2
HCP00997,15-18,Female,110.77,2,1
HCP00997,15-18,Male,547.23,10,2
HCP00997,19-45,Female,146.93,3,1
HCP00997,19-45,Male,645.37,12,2
HCP00997,9-14,Female,54.79,1,1
HCP00997,9-14,Male,675.34,12,2
HCP00998,15-18,Female,1640.1299999999999,31,4
HCP00998,15-18,Male,610.91,11,1
HCP00998,19-45,Female,1014.42,17,1
HCP00998,19-45,Male,5499.21,104,10
HCP00998,9-14,Female,822.61,15,2
HCP00998,9-14,Male,1693.8200000000002,33,5
HCP00999,15-18,Female,1861.4,35,2
HCP00999,19-45,Female,2656.1,51,2
HCP00999,19-45,Male,5740.43,106,2
HCP00999,9-14,Female,1397.87,25,2
HCP01000,15-18,Female,2130.04,38,2
HCP01000,15-18,Male,2602.01,50,2
HCP01000,19-45,Female,2379.95,43,2
HCP01000,19-45,Male,12086.8,222,2
HCP01000,9-14,Female,3732.03,64,2
HCP01000,9-14,Male,805.61,16,2
HCP01001,15-18,Female,4306.61,71,2
HCP01001,15-18,Male,4125.58,69,2
HCP01001,19-45,Female,9624.75,172,3
HCP01001,19-45,Male,7759.37,130,2
HCP01001,9-14,Male,6437.05,135,2
HCP01002,15-18,Female,1853.4499999999998,30,2
HCP01002,15-18,Male,4206.74,78,3
HCP01002,19-45,Female,13529.78,259,3
HCP01002,19-45,Male,1881.37,38,2
HCP01002,9-14,Female,3266.83,59,2
HCP01002,9-14,Male,1878.36,35,2
HCP01003,15-18,Female,219.87,4,1
HCP01003,15-18,Male,701.55,15,2
HCP01003,19-45,Female,1912.45,34,4
HCP01003,19-45,Male,2469.76,47,4
HCP01003,9-14,Female,812.53,14,3
HCP01003,9-14,Male,656.81,12,2
HCP01004,15-18,Female,1132.49,21,1
HCP01004,15-18,Male,805.84,16,1
HCP01004,19-45,Female,3469.41,61,1
HCP01004,19-45,Male,2024.6999999999998,36,1
HCP01004,9-14,Female,1319.51,23,1
HCP01004,9-14,Male,576.46,12,1
HCP01005,15-18,Female,51.86,1,1
HCP01005,15-18,Male,2863.2400000000002,49,2
HCP01005,19-45,Female,2929.7000000000003,56,2
HCP01005,19-45,Male,5161.530000000001,101,2
HCP01005,9-14,Female,2036.03,36,2
HCP01005,9-14,Male,54.38,1,1
HCP01006,15-18,Female,3829.8,70,1
HCP01006,15-18,Male,1007.27,20,1
HCP01006,19-45,Female,5335.96,91,1
HCP01006,19-45,Male,5689.23,110,1
HCP01006,9-14,Female,1685.19,32,1
HCP01006,9-14,Male,3491.25,61,1
HCP01007,15-18,Female,344.06,6,2
HCP01007,15-18,Male,57.84,1,1
HCP01007,19-45,Female,533.95,9,3
HCP01007,19-45,Male,0.0,0,1
HCP01007,9-14,Female,358.60999999999996,6,2
HCP01008,15-18,Female,369.92,6,2
HCP01008,15-18,Male,1222.0,20,1
HCP01008,19-45,Female,978.0,20,2
HCP01008,19-45,Male,1627.4999999999998,28,3
HCP01008,9-14,Female,1059.65,20,3
HCP01008,9-14,Male,1272.88,22,2
HCP01009,15-18,Female,849.86,15,1
HCP01009,15-18,Male,691.77,13,1
HCP01009,19-45,Female,1394.04,28,1
HCP01009,19-45,Male,1264.83,26,1
HCP01009,9-14,Female,709.1999999999999,12,1
HCP01009,9-14,Male,1076.02,20,1
HCP01010,15-18,Female,869.61,19,1
HCP01010,15-18,Male,3404.13,57,1
HCP01010,19-45,Female,3055.9300000000003,55,1
HCP01010,19-45,Male,7651.57,136,1
HCP01010,9-14,Female,1837.24,31,1
HCP01010,9-14,Male,6697.0599999999995,129,1
HCP01011,15-18,Female,262.8,5,1
HCP01011,15-18,Male,463.76,9,1
HCP01011,19-45,Female,559.02,10,1
HCP01011,19-45,Male,591.0,11,1
HCP01011,9-14,Female,45.85,1,1
HCP01011,9-14,Male,0.0,0,1
HCP01012,15-18,Female,3183.51,55,2
HCP01012,15-18,Male,5200.030000000001,105,2
HCP01012,19-45,Female,15840.380000000001,285,2
HCP01012,19-45,Male,8037.33,154,2
HCP01012,9-14,Female,7040.95,138,2
HCP01012,9-14,Male,4325.66,74,1
HCP01013,15-18,Female,7651.17,134,1
HCP01013,15-18,Male,4056.71,77,2
HCP01013,19-45,Female,6770.110000000001,114,2
HCP01013,19-45,Male,3422.5099999999998,65,2
HCP01013,9-14,Female,7519.07,137,2
HCP01013,9-14,Male,459.32,9,1
HCP01014,15-18,Female,4785.610000000001,95,1
HCP01014,15-18,Male,4670.54,79,1
HCP01014,19-45,Female,10704.83,194,1
HCP01014,19-45,Male,14761.380000000001,269,1
HCP01014,9-14,Female,3815.27,74,1
HCP01014,9-14,Male,4962.94,91,1
HCP01015,15-18,Female,2154.27,35,2
HCP01015,15-18,Male,3995.8999999999996,71,1
HCP01015,19-45,Female,5140.09,92,2
HCP01015,19-45,Male,6872.5,119,3
HCP01015,9-14,Female,3967.98,68,2
HCP01015,9-14,Male,4514.07,80,2
HCP01016,15-18,Female,2436.73,39,1
HCP01016,15-18,Male,5492.34,104,2
HCP01016,19-45,Female,11197.51,217,2
HCP01016,19-45,Male,16646.25,295,2
HCP01016,9-14,Female,1287.94,24,1
HCP01016,9-14,Male,1758.96,31,1
HCP01017,15-18,Female,2576.2200000000003,49,1
HCP01017,15-18,Male,748.77,14,1
HCP01017,19-45,Female,11839.869999999999,215,2
HCP01017,19-45,Male,7340.87,129,2
HCP01017,9-14,Female,3734.65,71,2
HCP01017,9-14,Male,1698.54,33,2
HCP01018,15-18,Female,3881.5299999999997,67,5
HCP01018,15-18,Male,5196.51,97,6
HCP01018,19-45,Female,9239.92,158,11
HCP01018,19-45,Male,5845.24,104,7
HCP01018,9-14,Female,699.19,13,2
HCP01018,9-14,Male,2599.73,54,4
HCP01019,15-18,Female,1573.23,26,3
HCP01019,15-18,Male,1923.37,33,5
HCP01019,19-45,Female,6784.42,125,10
HCP01019,19-45,Male,1675.92,28,3
HCP01019,9-14,Female,1787.28,30,5
HCP01019,9-14,Male,1049.1799999999998,19,2
HCP01020,15-18,Female,4476.71,87,2
HCP01020,15-18,Male,2880.83,56,1
HCP01020,19-45,Female,4483.38,81,2
HCP01020,19-45,Male,5089.68,89,2
HCP01020,9-14,Female,2434.24,48,2
HCP01020,9-14,Male,2307.6099999999997,36,2
HCP01021,15-18,Female,6384.51,123,2
HCP01021,15-18,Male,2404.49,40,1
HCP01021,19-45,Female,5722.95,94,2
HCP01021,19-45,Male,8214.47,144,2
HCP01021,9-14,Female,2180.08,39,2
HCP01021,9-14,Male,3442.78,60,2
HCP01022,15-18,Female,2878.94,55,1
HCP01022,15-18,Male,3688.58,73,1
HCP01022,19-45,Female,8899.51,164,1
HCP01022,19-45,Male,8266.0,144,1
HCP01022,9-14,Female,5569.12,102,1
HCP01022,9-14,Male,4362.4,78,1
HCP01023,15-18,Female,228.01,4,2
HCP01023,19-45,Female,175.99,3,1
HCP01023,19-45,Male,364.4,7,2
HCP01023,9-14,Female,0.0,0,1
HCP01023,9-14,Male,161.28,3,2
HCP01024,15-18,Female,1885.34,41,1
HCP01024,15-18,Male,7700.4400000000005,140,2
HCP01024,19-45,Female,17186.16,309,2
HCP01024,19-45,Male,5865.95,112,2
HCP01024,9-14,Female,4224.97,72,2
HCP01024,9-14,Male,5027.889999999999,99,1
HCP01025,15-18,Female,822.98,13,1
HCP01025,15-18,Male,2272.55,38,1
HCP01025,19-45,Female,9205.099999999999,164,2
HCP01025,19-45,Male,3314.87,56,2
HCP01025,9-14,Female,2391.96,40,1
HCP01025,9-14,Male,3242.31,57,2
HCP01026,15-18,Female,5271.139999999999,94,4
HCP01026,15-18,Male,1853.76,32,1
HCP01026,19-45,Female,10096.83,199,5
HCP01026,19-45,Male,6513.22,116,5
HCP01026,9-14,Female,2856.73,49,4
HCP01026,9-14,Male,4019.35,70,3
HCP01027,15-18,Female,5233.1,104,2
HCP01027,15-18,Male,2980.74,52,1
HCP01027,19-45,Female,10592.04,192,2
HCP01027,19-45,Male,8177.49,160,2
HCP01027,9-14,Female,2121.94,34,1
HCP01027,9-14,Male,1001.98,16,1
HCP01028,15-18,Male,153.3,3,1
HCP01028,19-45,Female,1021.16,17,1
HCP01028,19-45,Male,625.58,11,1
HCP01028,9-14,Female,114.94,2,1
HCP01028,9-14,Male,668.39,13,1
HCP01029,15-18,Female,0.0,0,1
HCP01029,15-18,Male,1553.64,27,3
HCP01029,19-45,Female,2675.8,49,4
HCP01029,19-45,Male,6226.73,115,6
HCP01029,9-14,Female,2660.38,50,4
HCP01029,9-14,Male,2646.61,44,5
HCP01030,15-18,Female,4273.1900000000005,71,2
HCP01030,15-18,Male,1884.92,40,1
HCP01030,19-45,Female,4110.219999999999,70,2
HCP01030,19-45,Male,6039.3099999999995,116,4
HCP01030,9-14,Female,4555.1,85,4
HCP01030,9-14,Male,4551.78,77,2
HCP01031,15-18,Female,7553.1900000000005,138,1
HCP01031,15-18,Male,937.86,16,1
HCP01031,19-45,Female,11064.57,215,1
HCP01031,19-45,Male,3098.55,52,1
HCP01031,9-14,Female,1154.02,22,1
HCP01031,9-14,Male,2682.5,47,1
HCP01032,15-18,Male,14375.869999999999,269,1
HCP01032,19-45,Female,4927.08,94,1
HCP01032,19-45,Male,17371.52,331,1
HCP01032,9-14,Female,3654.48,74,1
HCP01032,9-14,Male,4303.85,78,1
HCP01033,15-18,Female,802.48,15,2
HCP01033,15-18,Male,900.1199999999999,18,2
HCP01033,19-45,Female,6498.95,116,3
HCP01033,19-45,Male,6006.87,109,3
HCP01033,9-14,Female,1238.83,21,2
HCP01033,9-14,Male,926.92,19,2
HCP01034,15-18,Female,742.07,16,1
HCP01034,15-18,Male,743.12,14,1
HCP01034,19-45,Female,2783.66,48,1
HCP01034,19-45,Male,999.19,18,1
HCP01034,9-14,Female,417.76,7,1
HCP01034,9-14,Male,258.26,4,1
HCP01035,15-18,Female,1685.55,33,1
HCP01035,15-18,Male,5849.17,122,4
HCP01035,19-45,Female,7663.45,143,4
HCP01035,19-45,Male,3664.66,63,1
HCP01035,9-14,Female,5274.85,96,2
HCP01035,9-14,Male,3728.58,66,3
HCP01036,15-18,Female,5862.26,104,3
HCP01036,15-18,Male,1689.08,26,1
HCP01036,19-45,Female,5780.15,102,3
HCP01036,19-45,Male,12446.98,231,3
HCP01036,9-14,Female,3183.37,58,2
HCP01036,9-14,Male,3087.0600000000004,53,3
HCP01037,15-18,Female,1592.42,27,1
HCP01037,15-18,Male,631.77,10,1
HCP01037,19-45,Female,1517.46,30,1
HCP01037,19-45,Male,1190.4,22,1
HCP01037,9-14,Female,714.5799999999999,14,1
HCP01037,9-14,Male,1071.96,18,1
HCP01038,15-18,Female,6835.530000000001,132,2
HCP01038,15-18,Male,4843.389999999999,81,2
HCP01038,19-45,Female,4178.66,84,2
HCP01038,19-45,Male,5690.11,95,2
HCP01038,9-14,Female,2648.37,47,2
HCP01038,9-14,Male,2828.3,50,2
HCP01039,15-18,Female,3547.04,60,1
HCP01039,15-18,Male,3574.05,67,1
HCP01039,19-45,Female,4620.74,84,1
HCP01039,19-45,Male,9820.39,164,1
HCP01039,9-14,Female,2668.59,49,1
HCP01039,9-14,Male,3387.42,67,1
HCP01040,15-18,Female,6080.79,116,2
HCP01040,15-18,Male,1564.44,26,1
HCP01040,19-45,Female,6149.53,103,2
HCP01040,19-45,Male,4086.0299999999997,69,2
HCP01040,9-14,Female,1766.3600000000001,30,2
HCP01040,9-14,Male,861.02,15,2
HCP01041,15-18,Female,1765.99,33,2
HCP01041,15-18,Male,877.99,16,2
HCP01041,19-45,Female,1929.7,36,2
HCP01041,19-45,Male,1013.92,19,2
HCP01041,9-14,Female,158.01,3,1
HCP01041,9-14,Male,974.39,19,1
HCP01042,15-18,Female,867.9300000000001,16,1
HCP01042,15-18,Male,2544.0499999999997,51,2
HCP01042,19-45,Female,5569.56,103,2
HCP01042,19-45,Male,3823.6899999999996,68,2
HCP01042,9-14,Female,761.87,12,2
HCP01042,9-14,Male,2589.6299999999997,44,2
HCP01043,15-18,Female,1720.8400000000001,32,1
HCP01043,15-18,Male,1404.1,26,1
HCP01043,19-45,Female,2862.26,57,1
HCP01043,19-45,Male,2907.0,49,1
HCP01043,9-14,Female,530.42,10,1
HCP01044,15-18,Female,1109.13,18,1
HCP01044,15-18,Male,1838.9,36,1
HCP01044,19-45,Female,3285.85,66,2
HCP01044,19-45,Male,3013.2,50,2
HCP01044,9-14,Female,2953.23,53,2
HCP01044,9-14,Male,3214.2999999999997,61,2
HCP01045,15-18,Female,171.21,3,1
HCP01045,15-18,Male,391.45000000000005,7,1
HCP01045,19-45,Female,556.58,10,1
HCP01045,19-45,Male,509.5,8,1
HCP01045,9-14,Female,348.84,6,1
HCP01045,9-14,Male,669.32,13,1
HCP01046,15-18,Female,1551.23,29,2
HCP01046,15-18,Male,540.32,9,1
HCP01046,19-45,Female,3791.87,73,1
HCP01046,19-45,Male,1901.63,33,2
HCP01046,9-14,Female,1748.98,32,2
HCP01046,9-14,Male,1966.4000000000003,37,2
HCP01047,15-18,Female,5734.25,121,3
HCP01047,15-18,Male,2259.42,37,1
HCP01047,19-45,Female,12209.67,210,3
HCP01047,19-45,Male,5051.8,96,2
HCP01047,9-14,Female,6689.59,119,3
HCP01047,9-14,Male,6090.05,116,2
HCP01048,15-18,Female,3691.95,67,6
HCP01048,15-18,Male,1164.94,18,1
HCP01048,19-45,Female,7030.43,133,10
HCP01048,19-45,Male,4074.27,80,3
HCP01048,9-14,Female,1457.45,26,4
HCP01048,9-14,Male,3700.02,61,4
HCP01049,15-18,Female,1263.96,23,1
HCP01049,15-18,Male,1011.8199999999999,17,1
HCP01049,19-45,Female,2385.09,42,1
HCP01049,19-45,Male,2261.37,43,1
HCP01049,9-14,Female,2242.66,38,1
HCP01049,9-14,Male,647.33,10,1
HCP01050,15-18,Female,2751.12,44,1
HCP01050,15-18,Male,2412.33,47,1
HCP01050,19-45,Female,7843.5,157,1
HCP01050,19-45,Male,9981.67,177,1
HCP01050,9-14,Female,3474.7599999999998,66,1
HCP01050,9-14,Male,1192.04,26,1
HCP01051,15-18,Female,1260.3899999999999,22,1
HCP01051,15-18,Male,1727.95,33,1
HCP01051,19-45,Female,2237.19,43,1
HCP01051,19-45,Male,1901.13,36,1
HCP01051,9-14,Female,313.09,5,1
HCP01051,9-14,Male,831.56,14,1
HCP01052,15-18,Female,1667.35,35,1
HCP01052,15-18,Male,1397.12,26,1
HCP01052,19-45,Female,6046.87,107,1
HCP01052,19-45,Male,2806.81,52,1
HCP01052,9-14,Female,1933.77,35,1
HCP01052,9-14,Male,570.25,9,1
HCP01053,15-18,Female,3500.7,61,2
HCP01053,15-18,Male,539.2,9,1
HCP01053,19-45,Female,4779.28,91,2
HCP01053,19-45,Male,6133.93,108,2
HCP01053,9-14,Female,223.09,4,1
HCP01053,9-14,Male,585.46,12,1
HCP01054,15-18,Female,4115.4400000000005,66,2
HCP01054,15-18,Male,1581.29,28,1
HCP01054,19-45,Female,9671.01,176,2
HCP01054,19-45,Male,4950.43,90,2
HCP01054,9-14,Female,5610.46,104,2
HCP01054,9-14,Male,3958.58,79,2
HCP01055,15-18,Female,257.1,5,1
HCP01055,15-18,Male,3342.53,59,3
HCP01055,19-45,Female,1385.29,25,2
HCP01055,19-45,Male,2965.29,55,3
HCP01055,9-14,Female,3859.4300000000003,72,3
HCP01055,9-14,Male,1498.69,25,2
HCP01056,15-18,Female,2380.22,44,2
HCP01056,15-18,Male,950.06,18,1
HCP01056,19-45,Female,2811.98,49,2
HCP01056,19-45,Male,3104.17,54,2
HCP01056,9-14,Female,729.26,16,1
HCP01056,9-14,Male,3379.36,59,2
HCP01057,15-18,Female,1914.16,35,2
HCP01057,19-45,Female,4678.99,83,2
HCP01057,19-45,Male,3377.7000000000003,59,2
HCP01057,9-14,Female,809.49,16,2
HCP01057,9-14,Male,3188.9300000000003,61,1
HCP01058,15-18,Female,3409.45,62,2
HCP01058,15-18,Male,1562.0,29,1
HCP01058,19-45,Female,8092.860000000001,145,3
HCP01058,19-45,Male,2472.12,43,3
HCP01058,9-14,Female,2627.17,44,3
HCP01058,9-14,Male,6339.360000000001,112,3
HCP01059,15-18,Female,2455.2,44,1
HCP01059,15-18,Male,903.71,17,1
HCP01059,19-45,Female,5566.73,99,1
HCP01059,19-45,Male,2867.79,47,1
HCP01059,9-14,Female,2405.34,51,1
HCP01059,9-14,Male,3025.22,51,1
HCP01060,15-18,Female,5219.26,93,2
HCP01060,15-18,Male,7465.99,139,3
HCP01060,19-45,Female,2679.73,48,1
HCP01060,19-45,Male,7021.63,122,4
HCP01060,9-14,Female,5815.6,107,3
HCP01060,9-14,Male,2162.13,45,1
HCP01061,15-18,Female,262.84000000000003,5,1
HCP01061,15-18,Male,221.22,4,1
HCP01061,19-45,Female,266.17,5,1
