HCP_ID,HCO_ID,HCO_Type,Province_ID,Province,Region,Specialty,Patient_Potential,Vaccine_X_Relevance,Influence_Score,Digital_Affinity,Target_Score,Target_HCP,_Cleaning_Duplicate_Issue,HCP_Tier,Sales,Units,Vaccinated_HCC,Total_Doses,Ever_Engaged,Months_Contacted,Last_Contact_Month,Contacted_This_Month_Latest,Target_Engaged,Target_Never_Engaged,Monthly_Contact_Flag,Monthly_Vaccine_X_Potential,Period_Vaccine_X_Potential,Actual_Uptake_Rate,Potential_Level,Uptake_Level,Opportunity_Segment,White_Space,Re_Engagement,Conversion_Gap
HCP01388,HCO1172,Hospital,P17,Da Nang,Central,Pediatrics,77.0,0.7018266432422817,0.8108535936366961,0.4088277348056957,0.4375335265148385,0,False,Tier 2,51363758.0,12.0,6.0,12.0,1,2,2025-10-01,0,0,0,0,54.04065152965569,1080.8130305931138,0.0055513764454777174,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03345,HCO0266,Vax Center,P27,Long An,South,Pediatrics,170.0,0.5509148930713766,0.8106318295226027,0.3727452786138821,0.4783267597518594,1,False,Tier 1,57317082.0,15.0,8.0,15.0,1,3,2025-12-01,0,1,0,0,93.65553182213402,1873.1106364426805,0.0042709703550630656,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04958,HCO1115,Vax Center,P12,Nghe An,Central,Family Medicine,121.0,0.7872803459316795,0.8105784022621999,0.1755628898056745,0.5038553397874994,1,False,Tier 1,53676715.0,14.0,7.0,14.0,1,1,2026-02-01,0,1,0,0,95.26092185773322,1905.2184371546646,0.0036741193888791576,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02239,HCO1682,Vax Center,P12,Nghe An,Central,General Practice,254.0,0.5579597800910664,0.8100418001715766,0.4802756448562097,0.5580999977653389,1,False,Tier 1,284036521.0,79.0,39.0,79.0,1,1,2025-06-01,0,1,0,0,141.72178414313086,2834.4356828626173,0.013759352606164003,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03251,HCO1793,Vax Center,P15,Quang Tri,Central,Pediatrics,96.0,0.7757478614521292,0.809926905507041,0.7633982391905373,0.4771171469444544,1,False,Tier 2,65115017.0,19.0,9.0,19.0,1,2,2026-05-01,0,1,0,0,74.4717946994044,1489.435893988088,0.006042556135733881,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03057,HCO1101,Hospital,P30,Kien Giang,South,Pediatrics,62.0,0.8429317260883986,0.8095172975213097,0.7486828811063097,0.4657089032567074,1,False,Tier 2,36193200.0,11.0,5.0,11.0,1,3,2026-04-01,0,1,0,0,52.261767017480715,1045.2353403496143,0.004783611696795079,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03164,HCO0634,Vax Center,P03,Quang Ninh,North,Gynecology,100.0,0.8455987948615554,0.8085813541051887,0.309053779864764,0.5015070203906156,1,False,Tier 2,187470437.0,51.0,24.0,51.0,1,3,2026-06-01,0,1,0,0,84.55987948615554,1691.1975897231107,0.014191127131353926,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02458,HCO0051,Vax Center,P20,Binh Dinh,Central,General Practice,60.0,0.8395450452611075,0.8085776424814761,0.5046817677386051,0.4626531161487015,1,False,Tier 2,116287511.0,32.0,16.0,32.0,1,2,2026-02-01,0,1,0,0,50.37270271566645,1007.4540543133289,0.015881617560123323,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04492,HCO1715,Hospital,P21,Khanh Hoa,South,General Practice,71.0,0.7434965732625147,0.8084775269452917,0.504605468909066,0.444003736627072,1,False,Tier 2,36720144.0,10.0,4.0,10.0,0,0,,0,0,1,0,52.788256701638545,1055.765134032771,0.003788721441028228,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP01553,HCO1516,Vax Center,P12,Nghe An,Central,General Practice,174.0,0.6964006562997911,0.8084728693092619,0.4675601267451,0.5252444003814193,1,False,Tier 1,242598099.0,67.0,34.0,67.0,1,2,2026-03-01,0,1,0,0,121.17371419616364,2423.474283923273,0.01402944534033126,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02199,HCO1811,Vax Center,P01,Hanoi,North,General Practice,140.0,0.6334902139376586,0.8080394735144608,0.0669869127714659,0.4748031070323378,1,False,Tier 1,140841002.0,42.0,18.0,42.0,1,1,2026-07-01,0,1,0,0,88.6886299512722,1773.7725990254442,0.010147862251277113,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00951,HCO1074,Vax Center,P25,Ho Chi Minh City,South,Family Medicine,47.0,0.8753256632452465,0.8065103916100204,0.6410831555955597,0.460936814332615,1,False,Tier 2,75433661.0,22.0,10.0,22.0,1,2,2025-08-01,0,1,0,0,41.140306172526586,822.8061234505317,0.012153531330155705,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01525,HCO1623,Vax Center,P07,Thai Nguyen,North,Oncology,76.0,0.8731088344578836,0.8059626309501011,0.81853893394171,0.4870140654162742,1,False,Tier 2,38966477.0,10.0,5.0,10.0,1,2,2026-08-01,1,1,0,1,66.35627141879915,1327.1254283759831,0.003767541404220211,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP02793,HCO0591,Vax Center,P23,Dong Nai,South,General Practice,119.0,0.6093543057963835,0.8055802559638162,0.1692810567926407,0.4476260466353819,1,False,Tier 1,141741417.0,38.0,20.0,38.0,1,1,2025-06-01,0,1,0,0,72.51316238976963,1450.2632477953925,0.01379059976207965,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04456,HCO1375,Vax Center,P06,Hung Yen,North,General Practice,70.0,0.6410605662360304,0.8055295269815594,0.3002733817003518,0.4117574086004543,0,False,Tier 2,65656229.0,17.0,9.0,17.0,0,0,,0,0,0,0,44.87423963652213,897.4847927304426,0.010028025068390355,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00589,HCO1228,Vax Center,P24,Binh Duong,South,Gynecology,171.0,0.7051389202198644,0.8054527821578218,0.7800155672295136,0.5244840843493755,1,False,Tier 1,232349431.0,66.0,33.0,66.0,1,1,2025-07-01,0,1,0,0,120.5787553575968,2411.575107151936,0.013684002584921733,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01115,HCO1436,Vax Center,P20,Binh Dinh,Central,Gynecology,85.0,0.5835687171767883,0.8054501425040435,0.9615243972024892,0.4083828658760674,0,False,Tier 2,94978254.0,27.0,13.0,27.0,1,1,2026-04-01,0,0,0,0,49.603340960027005,992.0668192005401,0.013103956052553082,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04077,HCO0349,Vax Center,P12,Nghe An,Central,Pediatrics,124.0,0.6334938509235483,0.8053532443820407,0.5584258336010166,0.4594521374868059,1,False,Tier 1,92920937.0,25.0,13.0,25.0,1,1,2025-01-01,0,1,0,0,78.55323751451998,1571.0647502903996,0.008274643039121746,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04816,HCO1715,Hospital,P21,Khanh Hoa,South,Family Medicine,111.0,0.3834059697664609,0.8052067446969541,0.4702604942123127,0.3723594361656254,0,False,Tier 1,29306866.0,9.0,5.0,9.0,1,1,2026-07-01,0,0,0,0,42.55806264407716,851.1612528815432,0.005874327553178521,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00132,HCO0317,Hospital,P29,Can Tho,South,Family Medicine,67.0,0.8783925520889299,0.8049386666595907,0.2747623540373814,0.4800610545141527,1,False,Tier 2,93860192.0,28.0,15.0,28.0,0,0,,0,0,1,0,58.8523009899583,1177.046019799166,0.012743766809185066,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP02328,HCO0556,Vax Center,P19,Quang Ngai,Central,Pediatrics,81.0,0.7126258570125145,0.8044191960561161,0.2680217889429121,0.4431901148334961,1,False,Tier 2,46247535.0,13.0,7.0,13.0,1,2,2026-03-01,0,1,0,0,57.722694418013674,1154.4538883602736,0.006063473015749842,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04153,HCO1581,Vax Center,P07,Thai Nguyen,North,Pediatrics,146.0,0.6853665252979547,0.8040443552651498,0.7849263198425862,0.4951225323461201,1,False,Tier 1,133145833.0,41.0,18.0,41.0,1,1,2025-01-01,0,1,0,0,100.0635126935014,2001.2702538700278,0.008994287485756538,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00402,HCO0257,Vax Center,P02,Hai Phong,North,Pediatrics,82.0,0.9121186912298268,0.802875836926114,0.6826696319541264,0.5036552191986153,1,False,Tier 2,124940561.0,38.0,17.0,38.0,1,1,2026-03-01,0,1,0,0,74.79373268084579,1495.8746536169158,0.011364588576252188,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00155,HCO1424,Vax Center,P29,Can Tho,South,Oncology,72.0,0.921889774282916,0.8026036797341886,0.5114872115156203,0.4972728534168976,1,False,Tier 2,151141893.0,42.0,21.0,42.0,1,2,2025-10-01,0,1,0,0,66.37606374836994,1327.5212749673988,0.015818955519575923,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04622,HCO0375,Vax Center,P30,Kien Giang,South,Infectious Disease,173.0,0.4670174722106552,0.8025847807879216,0.914798258551696,0.4543259015244846,1,False,Tier 1,100927093.0,31.0,14.0,31.0,1,3,2026-01-01,0,1,0,0,80.79402269244335,1615.880453848867,0.0086640072702491,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03214,HCO1900,Vax Center,P13,Ha Tinh,Central,Infectious Disease,151.0,0.4547154694458589,0.8016220643959702,0.4228801843560365,0.430072387046285,0,False,Tier 1,93537918.0,28.0,14.0,28.0,1,3,2026-04-01,0,0,0,0,68.66203588632469,1373.2407177264938,0.010194862283997873,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00288,HCO0118,Hospital,P15,Quang Tri,Central,Pediatrics,124.0,0.6024177595668543,0.8012000021564559,0.604367253533326,0.4492986616346808,1,False,Tier 1,104928182.0,30.0,16.0,30.0,1,4,2026-04-01,0,1,0,0,74.69980218628993,1493.9960437257987,0.010709533045414521,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03661,HCO0449,Vax Center,P19,Quang Ngai,Central,General Practice,126.0,0.5772509704826357,0.7997987973008418,0.206045307012856,0.4433202357901443,1,False,Tier 1,93524970.0,28.0,13.0,28.0,1,4,2026-04-01,0,1,0,0,72.7336222808121,1454.672445616242,0.008936719767516334,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00354,HCO1794,Hospital,P19,Quang Ngai,Central,Gynecology,130.0,0.6533127763432504,0.7995851257497858,0.1368022737838463,0.4697997469418211,1,False,Tier 1,173680504.0,49.0,24.0,49.0,1,2,2026-06-01,0,1,0,0,84.93066092462254,1698.6132184924509,0.014129172985772724,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02958,HCO0731,Vax Center,P21,Khanh Hoa,South,Pediatrics,69.0,0.6560343389854776,0.7986956734098025,0.5553244478929582,0.4139568437850112,0,False,Tier 2,46577996.0,12.0,7.0,12.0,0,0,,0,0,0,0,45.266369389997955,905.3273877999591,0.007732009540781416,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP03836,HCO1573,Vax Center,P21,Khanh Hoa,South,Oncology,47.0,0.8501453965934802,0.7980843124244943,0.4468874024135956,0.4516975184999799,1,False,Tier 2,81950131.0,24.0,11.0,24.0,1,3,2025-08-01,0,1,0,0,39.95683363989357,799.1366727978714,0.013764854466617966,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02119,HCO1715,Hospital,P21,Khanh Hoa,South,Family Medicine,72.0,0.7596298388524406,0.7979390472482671,0.695607621747898,0.4476619462905708,1,False,Tier 2,66052304.0,18.0,7.0,18.0,1,2,2025-07-01,0,1,0,0,54.69334839737572,1093.8669679475145,0.006399315643596499,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01334,HCO1828,Vax Center,P08,Vinh Phuc,North,General Practice,83.0,0.5435822833135225,0.7962581146348577,0.5694006463742929,0.3926966782913986,0,False,Tier 2,70259724.0,17.0,9.0,17.0,1,2,2026-02-01,0,0,0,0,45.11732951502237,902.3465903004474,0.009973994578960331,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02690,HCO0880,Vax Center,P08,Vinh Phuc,North,General Practice,105.0,0.8050094824143782,0.7958149191040302,0.5269630055359287,0.4914065692858602,1,False,Tier 1,121627603.0,37.0,21.0,37.0,1,1,2025-05-01,0,1,0,0,84.52599565350971,1690.5199130701942,0.012422213922260988,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04010,HCO0698,Hospital,P02,Hai Phong,North,General Practice,111.0,0.7275102281356308,0.7949416452696585,0.5925161864468566,0.4735376937909172,1,False,Tier 1,91016754.0,25.0,13.0,25.0,1,3,2026-04-01,0,1,0,0,80.75363532305502,1615.0727064611006,0.008049173234117251,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04001,HCO0785,Vax Center,P04,Bac Ninh,North,Pediatrics,150.0,0.886044079305337,0.7946820372791572,0.3618776103181924,0.55715703865484,1,False,Tier 1,287638450.0,86.0,42.0,86.0,1,4,2026-04-01,0,1,0,0,132.90661189580055,2658.132237916011,0.01580056830917043,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03559,HCO1021,Vax Center,P20,Binh Dinh,Central,General Practice,326.0,0.7501015311185866,0.794529093551099,0.823910755139903,0.6793066484161662,1,False,Tier 1,264685391.0,76.0,39.0,76.0,1,3,2026-08-01,1,1,0,1,244.53309914465922,4890.661982893184,0.007974380592323955,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP01681,HCO0438,Hospital,P28,Tien Giang,South,Gynecology,190.0,0.8058635008618279,0.7943127660539104,0.6441995681646886,0.5700660479137749,1,False,Tier 1,161371487.0,44.0,22.0,44.0,1,1,2025-08-01,0,1,0,0,153.1140651637473,3062.2813032749464,0.007184186500590973,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04403,HCO1663,Vax Center,P07,Thai Nguyen,North,Infectious Disease,73.0,0.9660945472627755,0.7938544908036655,0.3745745048973511,0.5097103734506769,1,False,Tier 2,98265369.0,28.0,15.0,28.0,1,1,2025-10-01,0,1,0,0,70.52490195018261,1410.4980390036521,0.010634541548597758,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02187,HCO0172,Vax Center,P30,Kien Giang,South,General Practice,223.0,0.4759257373448438,0.7937603625374334,0.3564195038107207,0.5015297937109399,1,False,Tier 1,61857528.0,18.0,9.0,18.0,1,1,2026-08-01,1,1,0,1,106.13143942790016,2122.628788558003,0.004240025410243354,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP02403,HCO0858,Vax Center,P04,Bac Ninh,North,Gynecology,63.0,0.7964545768818961,0.7936144307176671,0.6421010037374264,0.4495111110599541,1,False,Tier 2,39587636.0,13.0,6.0,13.0,0,0,,0,0,1,0,50.17663834355945,1003.5327668711891,0.005978878017811794,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP00716,HCO1863,Vax Center,P17,Da Nang,Central,Oncology,85.0,0.7890355817665077,0.7932592450412155,0.285982056947825,0.4675847457604176,1,False,Tier 2,118877122.0,32.0,18.0,32.0,1,4,2026-05-01,0,1,0,0,67.06802445015315,1341.3604890030629,0.013419211425690726,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01610,HCO0746,Vax Center,P25,Ho Chi Minh City,South,Gynecology,111.0,0.8723472507362646,0.7931937341392177,0.7247498852069402,0.5166392183450191,1,False,Tier 1,54494837.0,16.0,8.0,16.0,1,1,2025-02-01,0,1,0,0,96.83054483172538,1936.6108966345075,0.004130927908080352,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00535,HCO1598,Hospital,P06,Hung Yen,North,General Practice,66.0,0.7669359255787431,0.7928362672964535,0.6702228850915064,0.4432776607625432,1,False,Tier 2,94419873.0,26.0,14.0,26.0,1,2,2025-06-01,0,1,0,0,50.617771088197046,1012.355421763941,0.013829135201949352,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00256,HCO1752,Hospital,P24,Binh Duong,South,Family Medicine,100.0,0.6678432198271502,0.7925416573445159,0.5293175090495973,0.4449724085281593,1,False,Tier 2,112882700.0,33.0,15.0,33.0,0,0,,0,0,1,0,66.78432198271503,1335.6864396543006,0.011230180643207148,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP00649,HCO0958,Vax Center,P02,Hai Phong,North,Pediatrics,259.0,0.7173407084057231,0.7924588839104607,0.2434639218158579,0.6070273226371424,1,False,Tier 1,223009541.0,67.0,33.0,67.0,1,1,2026-02-01,0,1,0,0,185.79124347708228,3715.8248695416455,0.008880935232039236,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00041,HCO0707,Vax Center,P06,Hung Yen,North,General Practice,74.0,0.7021478124205579,0.7920135688812715,0.550042505327799,0.4310840945394587,0,False,Tier 2,28421527.0,8.0,5.0,8.0,0,0,,0,0,0,0,51.958938119121285,1039.1787623824257,0.004811491709604398,High Potential,Low Uptake,Untapped Potential,0,0,0
