HCO_ID,Province,Region,Target_HCC,Vaccinated_HCC,Uptake_Rate,HCO_Type,HCO_Tier
HCO1029,Hue,Central,353,30,0.08498583569405099,Vax Center,Tier 2
HCO1030,Khanh Hoa,South,1668,137,0.08213429256594725,Hospital,Tier 1
HCO1031,Can Tho,South,688,64,0.09302325581395349,Vax Center,Tier 2
HCO1032,Quang Ngai,Central,264,21,0.07954545454545454,Vax Center,Tier 3
HCO1033,Thai Nguyen,North,305,21,0.06885245901639345,Vax Center,Tier 2
HCO1034,Quang Ngai,Central,943,97,0.10286320254506894,Vax Center,Tier 1
HCO1035,Ninh Binh,North,204,17,0.08333333333333333,Vax Center,Tier 3
HCO1036,Kien Giang,South,324,36,0.1111111111111111,Vax Center,Tier 2
HCO1037,Nghe An,Central,653,53,0.08116385911179173,Vax Center,Tier 2
HCO1038,Khanh Hoa,South,582,57,0.0979381443298969,Vax Center,Tier 2
HCO1039,Hanoi,North,232,22,0.09482758620689655,Vax Center,Tier 3
HCO1040,Nghe An,Central,321,26,0.08099688473520249,Vax Center,Tier 2
HCO1041,Ho Chi Minh City,South,63,6,0.09523809523809523,Vax Center,Tier 3
HCO1042,Quang Ngai,Central,215,26,0.12093023255813953,Vax Center,Tier 3
HCO1043,Ha Tinh,Central,670,67,0.1,Hospital,Tier 2
HCO1044,Tien Giang,South,582,35,0.06013745704467354,Vax Center,Tier 2
HCO1045,Ho Chi Minh City,South,514,54,0.10505836575875487,Vax Center,Tier 2
HCO1046,Ninh Binh,North,446,38,0.08520179372197309,Vax Center,Tier 2
HCO1047,Hue,Central,772,78,0.10103626943005181,Vax Center,Tier 1
HCO1048,Quang Binh,Central,131,11,0.08396946564885496,Vax Center,Tier 3
HCO1049,Quang Ngai,Central,275,18,0.06545454545454546,Vax Center,Tier 3
HCO1050,Ninh Binh,North,529,37,0.06994328922495274,Vax Center,Tier 2
HCO1051,Thai Nguyen,North,336,28,0.08333333333333333,Vax Center,Tier 2
HCO1052,Long An,South,340,34,0.1,Vax Center,Tier 2
HCO1053,Long An,South,718,58,0.0807799442896936,Vax Center,Tier 2
HCO1054,Ho Chi Minh City,South,378,47,0.12433862433862433,Vax Center,Tier 2
HCO1055,Kien Giang,South,674,56,0.0830860534124629,Vax Center,Tier 2
HCO1056,Dong Nai,South,153,9,0.058823529411764705,Vax Center,Tier 3
HCO1057,Dong Nai,South,507,33,0.0650887573964497,Vax Center,Tier 2
HCO1058,Dong Nai,South,306,39,0.12745098039215685,Vax Center,Tier 2
HCO1059,Quang Binh,Central,1116,96,0.08602150537634409,Hospital,Tier 1
HCO1060,Ha Tinh,Central,1202,97,0.08069883527454243,Hospital,Tier 1
HCO1061,Thai Nguyen,North,267,20,0.0749063670411985,Vax Center,Tier 3
HCO1062,Binh Dinh,Central,246,24,0.0975609756097561,Vax Center,Tier 3
HCO1063,Vinh Phuc,North,616,66,0.10714285714285714,Hospital,Tier 2
HCO1064,Thai Nguyen,North,271,28,0.1033210332103321,Vax Center,Tier 3
HCO1065,Quang Nam,Central,463,39,0.08423326133909287,Vax Center,Tier 2
HCO1066,Nghe An,Central,1275,116,0.09098039215686274,Hospital,Tier 1
HCO1067,Thai Nguyen,North,611,57,0.09328968903436989,Vax Center,Tier 2
HCO1068,Binh Duong,South,423,44,0.10401891252955082,Vax Center,Tier 2
HCO1069,Ho Chi Minh City,South,101,8,0.07920792079207921,Vax Center,Tier 3
HCO1070,Hai Duong,North,287,24,0.08362369337979095,Vax Center,Tier 2
HCO1071,Hanoi,North,561,40,0.07130124777183601,Vax Center,Tier 2
HCO1072,Ninh Binh,North,474,34,0.07172995780590717,Vax Center,Tier 2
HCO1073,Binh Duong,South,71,5,0.07042253521126761,Vax Center,Tier 3
HCO1074,Ho Chi Minh City,South,378,39,0.10317460317460317,Vax Center,Tier 2
HCO1075,Bac Ninh,North,315,29,0.09206349206349207,Vax Center,Tier 2
HCO1076,Dong Nai,South,238,21,0.08823529411764706,Vax Center,Tier 3
HCO1077,Bac Ninh,North,188,14,0.07446808510638298,Vax Center,Tier 3
HCO1078,Nghe An,Central,318,25,0.07861635220125786,Vax Center,Tier 2
HCO1079,Kien Giang,South,235,25,0.10638297872340426,Vax Center,Tier 3
HCO1080,Hung Yen,North,427,35,0.08196721311475409,Vax Center,Tier 2
HCO1081,Hai Duong,North,161,16,0.09937888198757763,Vax Center,Tier 3
HCO1082,Ha Tinh,Central,624,65,0.10416666666666667,Vax Center,Tier 2
HCO1083,Quang Ngai,Central,577,60,0.10398613518197573,Vax Center,Tier 2
HCO1084,Tien Giang,South,707,65,0.09193776520509193,Vax Center,Tier 2
HCO1085,Kien Giang,South,160,15,0.09375,Vax Center,Tier 3
HCO1086,Hai Phong,North,206,17,0.0825242718446602,Vax Center,Tier 3
HCO1087,Bac Ninh,North,454,37,0.08149779735682819,Vax Center,Tier 2
HCO1088,Dong Nai,South,740,68,0.0918918918918919,Hospital,Tier 1
HCO1089,Vinh Phuc,North,306,21,0.06862745098039216,Vax Center,Tier 2
HCO1090,Ba Ria - Vung Tau,South,322,27,0.08385093167701864,Vax Center,Tier 2
HCO1091,Binh Dinh,Central,243,24,0.09876543209876543,Vax Center,Tier 3
HCO1092,Quang Ninh,North,496,45,0.0907258064516129,Vax Center,Tier 2
HCO1093,Binh Duong,South,234,23,0.09829059829059829,Vax Center,Tier 3
HCO1094,Hung Yen,North,24,0,0.0,Vax Center,Tier 3
HCO1095,Ha Tinh,Central,1905,177,0.09291338582677165,Hospital,Tier 1
HCO1096,Da Nang,Central,575,46,0.08,Vax Center,Tier 2
HCO1097,Quang Tri,Central,347,29,0.08357348703170028,Vax Center,Tier 2
HCO1098,Khanh Hoa,South,557,47,0.0843806104129264,Vax Center,Tier 2
HCO1099,Binh Dinh,Central,486,25,0.051440329218107,Vax Center,Tier 2
HCO1100,Kien Giang,South,781,59,0.07554417413572344,Hospital,Tier 1
HCO1101,Kien Giang,South,266,23,0.08646616541353383,Hospital,Tier 2
HCO1102,Quang Tri,Central,1050,86,0.08190476190476191,Vax Center,Tier 1
HCO1103,Quang Ninh,North,55,5,0.09090909090909091,Vax Center,Tier 3
HCO1104,Lam Dong,South,689,58,0.0841799709724238,Vax Center,Tier 2
HCO1105,Kien Giang,South,212,20,0.09433962264150944,Vax Center,Tier 3
HCO1106,Ninh Binh,North,467,36,0.07708779443254818,Vax Center,Tier 2
HCO1107,Quang Binh,Central,1187,96,0.08087615838247683,Hospital,Tier 1
HCO1108,Ha Tinh,Central,288,23,0.0798611111111111,Vax Center,Tier 3
HCO1109,Hai Phong,North,122,9,0.07377049180327869,Vax Center,Tier 3
HCO1110,Binh Dinh,Central,324,26,0.08024691358024691,Vax Center,Tier 3
HCO1111,Thanh Hoa,Central,391,33,0.08439897698209718,Vax Center,Tier 2
HCO1112,Dong Nai,South,395,23,0.05822784810126582,Vax Center,Tier 2
HCO1113,Binh Duong,South,701,57,0.08131241084165478,Vax Center,Tier 2
HCO1114,Binh Duong,South,575,53,0.09217391304347826,Vax Center,Tier 2
HCO1115,Nghe An,Central,484,32,0.06611570247933884,Vax Center,Tier 2
HCO1116,Ninh Binh,North,367,38,0.10354223433242507,Vax Center,Tier 2
HCO1117,Dong Nai,South,2207,202,0.0915269596737653,Hospital,Tier 1
HCO1118,Binh Duong,South,621,51,0.0821256038647343,Hospital,Tier 1
HCO1119,Quang Binh,Central,363,30,0.08264462809917356,Vax Center,Tier 2
HCO1120,Ba Ria - Vung Tau,South,626,51,0.08146964856230032,Vax Center,Tier 2
HCO1121,Bac Ninh,North,662,67,0.10120845921450151,Vax Center,Tier 2
HCO1122,Ho Chi Minh City,South,152,21,0.13815789473684212,Vax Center,Tier 3
HCO1123,Quang Ninh,North,327,31,0.09480122324159021,Vax Center,Tier 2
HCO1124,Hai Duong,North,674,57,0.08456973293768547,Vax Center,Tier 2
HCO1125,Hue,Central,987,94,0.09523809523809523,Vax Center,Tier 1
HCO1126,Hai Phong,North,464,41,0.08836206896551724,Vax Center,Tier 2
HCO1127,Hai Phong,North,142,17,0.11971830985915492,Vax Center,Tier 3
HCO1128,Hanoi,North,433,40,0.09237875288683603,Vax Center,Tier 2
HCO1129,Ha Tinh,Central,410,39,0.0951219512195122,Vax Center,Tier 2
HCO1130,Dong Nai,South,415,50,0.12048192771084337,Vax Center,Tier 2
HCO1131,Hanoi,North,113,8,0.07079646017699115,Vax Center,Tier 3
HCO1132,Binh Dinh,Central,1067,90,0.08434864104967198,Hospital,Tier 1
HCO1133,Binh Duong,South,229,19,0.08296943231441048,Vax Center,Tier 3
HCO1134,Hai Duong,North,771,74,0.0959792477302205,Vax Center,Tier 1
HCO1135,Bac Ninh,North,317,26,0.08201892744479496,Vax Center,Tier 2
HCO1136,Ho Chi Minh City,South,433,34,0.07852193995381063,Vax Center,Tier 2
HCO1137,Binh Duong,South,349,39,0.11174785100286533,Vax Center,Tier 2
HCO1138,Hue,Central,675,68,0.10074074074074074,Vax Center,Tier 2
HCO1139,Binh Duong,South,337,29,0.08605341246290801,Vax Center,Tier 2
HCO1140,Quang Ninh,North,426,30,0.07042253521126761,Vax Center,Tier 2
HCO1141,Nghe An,Central,183,20,0.1092896174863388,Vax Center,Tier 3
HCO1142,Lam Dong,South,979,82,0.08375893769152196,Vax Center,Tier 1
HCO1143,Thai Nguyen,North,274,25,0.09124087591240876,Vax Center,Tier 3
HCO1144,Dong Nai,South,1358,126,0.09278350515463918,Hospital,Tier 1
HCO1145,Quang Tri,Central,280,22,0.07857142857142857,Vax Center,Tier 3
HCO1146,Dong Nai,South,420,39,0.09285714285714286,Vax Center,Tier 2
HCO1147,Quang Binh,Central,1388,119,0.08573487031700289,Vax Center,Tier 1
HCO1148,Thanh Hoa,Central,440,28,0.06363636363636363,Vax Center,Tier 2
HCO1149,Thai Nguyen,North,323,27,0.08359133126934984,Vax Center,Tier 2
HCO1150,Hung Yen,North,438,33,0.07534246575342465,Vax Center,Tier 2
HCO1151,Dong Nai,South,1148,114,0.09930313588850175,Vax Center,Tier 1
HCO1152,Bac Ninh,North,82,6,0.07317073170731707,Vax Center,Tier 3
HCO1153,Quang Ninh,North,214,21,0.09813084112149532,Vax Center,Tier 3
HCO1154,Hung Yen,North,954,75,0.07861635220125786,Vax Center,Tier 1
HCO1155,Hung Yen,North,507,52,0.10256410256410256,Vax Center,Tier 2
HCO1156,Binh Duong,South,216,18,0.08333333333333333,Vax Center,Tier 3
HCO1157,Nghe An,Central,406,41,0.10098522167487685,Vax Center,Tier 2
HCO1158,Kien Giang,South,365,24,0.06575342465753424,Vax Center,Tier 2
HCO1159,Bac Ninh,North,640,69,0.1078125,Vax Center,Tier 2
HCO1160,Binh Dinh,Central,1026,95,0.09259259259259259,Vax Center,Tier 1
HCO1161,Ha Tinh,Central,369,30,0.08130081300813008,Vax Center,Tier 2
HCO1162,Nghe An,Central,363,31,0.08539944903581267,Vax Center,Tier 2
HCO1163,Ho Chi Minh City,South,280,24,0.08571428571428572,Vax Center,Tier 3
HCO1164,Kien Giang,South,369,24,0.06504065040650407,Vax Center,Tier 2
HCO1165,Ho Chi Minh City,South,241,13,0.05394190871369295,Vax Center,Tier 3
HCO1166,Hung Yen,North,122,8,0.06557377049180328,Vax Center,Tier 3
HCO1167,Thai Nguyen,North,160,12,0.075,Vax Center,Tier 3
HCO1168,Binh Dinh,Central,319,32,0.10031347962382445,Hospital,Tier 2
HCO1169,Vinh Phuc,North,1128,115,0.10195035460992907,Hospital,Tier 1
HCO1170,Lam Dong,South,252,30,0.11904761904761904,Vax Center,Tier 3
HCO1171,Da Nang,Central,249,23,0.09236947791164658,Vax Center,Tier 3
HCO1172,Da Nang,Central,185,16,0.08648648648648649,Hospital,Tier 3
HCO1173,Binh Duong,South,524,31,0.05916030534351145,Vax Center,Tier 2
HCO1174,Khanh Hoa,South,289,20,0.06920415224913495,Vax Center,Tier 3
HCO1175,Hanoi,North,92,6,0.06521739130434782,Vax Center,Tier 3
HCO1176,Hai Phong,North,306,24,0.0784313725490196,Vax Center,Tier 2
HCO1177,Quang Ngai,Central,265,26,0.09811320754716982,Vax Center,Tier 3
HCO1178,Quang Binh,Central,265,28,0.10566037735849057,Vax Center,Tier 3
HCO1179,Vinh Phuc,North,1065,106,0.09953051643192488,Vax Center,Tier 1
HCO1180,Nghe An,Central,312,32,0.10256410256410256,Vax Center,Tier 2
HCO1181,Dong Nai,South,178,13,0.07303370786516854,Hospital,Tier 3
HCO1182,Binh Duong,South,629,54,0.08585055643879173,Vax Center,Tier 2
HCO1183,Da Nang,Central,555,64,0.11531531531531532,Vax Center,Tier 2
HCO1184,Nghe An,Central,464,44,0.09482758620689655,Vax Center,Tier 2
HCO1185,Vinh Phuc,North,268,21,0.07835820895522388,Vax Center,Tier 3
HCO1186,Quang Tri,Central,402,44,0.10945273631840796,Vax Center,Tier 2
HCO1187,Nam Dinh,North,332,36,0.10843373493975904,Vax Center,Tier 2
HCO1188,Da Nang,Central,515,48,0.09320388349514563,Vax Center,Tier 2
HCO1189,Binh Dinh,Central,210,19,0.09047619047619047,Vax Center,Tier 3
HCO1190,Hai Phong,North,234,21,0.08974358974358974,Vax Center,Tier 3
HCO1191,Hanoi,North,605,63,0.10413223140495868,Vax Center,Tier 2
HCO1192,Hung Yen,North,523,47,0.08986615678776291,Vax Center,Tier 2
HCO1193,Ba Ria - Vung Tau,South,375,35,0.09333333333333334,Vax Center,Tier 2
HCO1194,Binh Dinh,Central,1124,97,0.08629893238434164,Hospital,Tier 1
HCO1195,Hung Yen,North,558,61,0.10931899641577061,Vax Center,Tier 2
HCO1196,Ba Ria - Vung Tau,South,1003,89,0.08873379860418744,Hospital,Tier 1
HCO1197,Quang Binh,Central,338,27,0.07988165680473373,Vax Center,Tier 2
HCO1198,Quang Binh,Central,696,65,0.09339080459770115,Hospital,Tier 1
HCO1199,Tien Giang,South,304,29,0.09539473684210527,Vax Center,Tier 2
HCO1200,Hai Phong,North,400,36,0.09,Vax Center,Tier 2
HCO1201,Hung Yen,North,323,29,0.08978328173374613,Vax Center,Tier 2
HCO1202,Quang Nam,Central,1236,114,0.09223300970873786,Hospital,Tier 1
HCO1203,Hung Yen,North,230,29,0.12608695652173912,Vax Center,Tier 3
HCO1204,Khanh Hoa,South,804,58,0.07213930348258707,Hospital,Tier 1
HCO1205,Hung Yen,North,917,82,0.08942202835332606,Hospital,Tier 1
HCO1206,Quang Ninh,North,99,8,0.08080808080808081,Vax Center,Tier 3
HCO1207,Hung Yen,North,251,17,0.06772908366533864,Vax Center,Tier 3
HCO1208,Ha Tinh,Central,545,58,0.10642201834862386,Vax Center,Tier 2
HCO1209,Hung Yen,North,189,21,0.1111111111111111,Vax Center,Tier 3
HCO1210,Bac Ninh,North,1656,145,0.08756038647342995,Vax Center,Tier 1
HCO1211,Ho Chi Minh City,South,801,82,0.10237203495630462,Vax Center,Tier 1
HCO1212,Ninh Binh,North,417,30,0.07194244604316546,Vax Center,Tier 2
HCO1213,Thanh Hoa,Central,403,38,0.09429280397022333,Vax Center,Tier 2
HCO1214,Hai Phong,North,1210,105,0.08677685950413223,Vax Center,Tier 1
HCO1215,Thanh Hoa,Central,133,12,0.09022556390977443,Vax Center,Tier 3
HCO1216,Vinh Phuc,North,155,22,0.14193548387096774,Vax Center,Tier 3
HCO1217,Quang Ngai,Central,1180,105,0.08898305084745763,Hospital,Tier 1
HCO1218,Hung Yen,North,279,34,0.12186379928315412,Vax Center,Tier 3
HCO1219,Ba Ria - Vung Tau,South,329,23,0.06990881458966565,Hospital,Tier 2
HCO1220,Long An,South,377,34,0.09018567639257294,Vax Center,Tier 2
HCO1221,Quang Ninh,North,248,25,0.10080645161290322,Vax Center,Tier 3
HCO1222,Quang Ninh,North,498,56,0.11244979919678715,Vax Center,Tier 2
HCO1223,Bac Ninh,North,1055,114,0.1080568720379147,Vax Center,Tier 1
HCO1224,Quang Ngai,Central,385,36,0.09350649350649351,Vax Center,Tier 2
HCO1225,Bac Ninh,North,410,38,0.09268292682926829,Vax Center,Tier 2
HCO1226,Ho Chi Minh City,South,153,12,0.0784313725490196,Vax Center,Tier 3
HCO1227,Dong Nai,South,175,14,0.08,Vax Center,Tier 3
HCO1228,Binh Duong,South,707,59,0.08345120226308345,Vax Center,Tier 2
HCO1229,Quang Tri,Central,367,37,0.1008174386920981,Vax Center,Tier 2
HCO1230,Kien Giang,South,173,14,0.08092485549132948,Vax Center,Tier 3
HCO1231,Hai Phong,North,351,38,0.10826210826210826,Vax Center,Tier 2
HCO1232,Nghe An,Central,280,21,0.075,Vax Center,Tier 2
HCO1233,Ninh Binh,North,153,12,0.0784313725490196,Vax Center,Tier 3
HCO1234,Can Tho,South,921,84,0.09120521172638436,Hospital,Tier 1
HCO1235,Da Nang,Central,159,16,0.10062893081761007,Vax Center,Tier 3
HCO1236,Binh Duong,South,218,15,0.06880733944954129,Vax Center,Tier 3
HCO1237,Hung Yen,North,268,20,0.07462686567164178,Vax Center,Tier 3
HCO1238,Kien Giang,South,234,32,0.13675213675213677,Vax Center,Tier 3
HCO1239,Quang Binh,Central,854,87,0.10187353629976581,Vax Center,Tier 1
HCO1240,Quang Binh,Central,465,47,0.1010752688172043,Vax Center,Tier 2
HCO1241,Kien Giang,South,216,22,0.10185185185185185,Vax Center,Tier 3
HCO1242,Nghe An,Central,268,38,0.1417910447761194,Vax Center,Tier 2
HCO1243,Nghe An,Central,310,23,0.07419354838709677,Vax Center,Tier 2
HCO1244,Quang Nam,Central,622,43,0.06913183279742766,Vax Center,Tier 2
HCO1245,Bac Ninh,North,614,65,0.10586319218241043,Vax Center,Tier 2
HCO1246,Ninh Binh,North,425,42,0.0988235294117647,Vax Center,Tier 2
HCO1247,Hung Yen,North,479,35,0.07306889352818371,Vax Center,Tier 2
HCO1248,Quang Ninh,North,464,40,0.08620689655172414,Vax Center,Tier 2
HCO1249,Ho Chi Minh City,South,256,23,0.08984375,Vax Center,Tier 3
HCO1250,Quang Nam,Central,822,86,0.10462287104622871,Hospital,Tier 1
HCO1251,Thanh Hoa,Central,198,23,0.11616161616161616,Vax Center,Tier 3
HCO1252,Nghe An,Central,114,10,0.08771929824561403,Vax Center,Tier 3
HCO1253,Ha Tinh,Central,333,22,0.06606606606606606,Vax Center,Tier 2
HCO1254,Quang Ngai,Central,645,81,0.12558139534883722,Vax Center,Tier 2
HCO1255,Long An,South,139,6,0.04316546762589928,Vax Center,Tier 3
HCO1256,Tien Giang,South,419,37,0.0883054892601432,Vax Center,Tier 2
HCO1257,Nghe An,Central,90,3,0.03333333333333333,Vax Center,Tier 3
HCO1258,Ninh Binh,North,351,36,0.10256410256410256,Vax Center,Tier 2
HCO1259,Ha Tinh,Central,425,37,0.08705882352941176,Vax Center,Tier 2
HCO1260,Da Nang,Central,491,35,0.07128309572301425,Vax Center,Tier 2
HCO1261,Quang Binh,Central,332,34,0.10240963855421686,Hospital,Tier 2
HCO1262,Binh Dinh,Central,218,21,0.0963302752293578,Vax Center,Tier 3
HCO1263,Da Nang,Central,277,22,0.07942238267148015,Hospital,Tier 3
HCO1264,Ninh Binh,North,806,76,0.09429280397022333,Vax Center,Tier 1
HCO1265,Ninh Binh,North,294,25,0.08503401360544217,Vax Center,Tier 3
HCO1266,Nghe An,Central,386,31,0.08031088082901554,Vax Center,Tier 2
HCO1267,Quang Ninh,North,1183,116,0.09805579036348266,Vax Center,Tier 1
HCO1268,Hai Duong,North,613,56,0.09135399673735727,Vax Center,Tier 2
HCO1269,Lam Dong,South,259,28,0.10810810810810811,Vax Center,Tier 3
HCO1270,Nghe An,Central,593,49,0.08263069139966273,Vax Center,Tier 2
HCO1271,Hung Yen,North,456,30,0.06578947368421052,Vax Center,Tier 2
HCO1272,Da Nang,Central,136,12,0.08823529411764706,Vax Center,Tier 3
HCO1273,Dong Nai,South,184,9,0.04891304347826087,Vax Center,Tier 3
HCO1274,Thai Nguyen,North,369,40,0.10840108401084012,Vax Center,Tier 2
HCO1275,Binh Duong,South,227,18,0.07929515418502203,Vax Center,Tier 3
HCO1276,Long An,South,1858,170,0.09149623250807319,Hospital,Tier 1
HCO1277,Quang Nam,Central,305,30,0.09836065573770492,Vax Center,Tier 3
HCO1278,Binh Dinh,Central,1086,91,0.08379373848987108,Hospital,Tier 1
HCO1279,Hai Phong,North,541,43,0.07948243992606285,Vax Center,Tier 2
HCO1280,Can Tho,South,385,41,0.10649350649350649,Hospital,Tier 2
HCO1281,Nghe An,Central,327,24,0.07339449541284404,Vax Center,Tier 2
HCO1282,Long An,South,190,16,0.08421052631578947,Vax Center,Tier 3
HCO1283,Da Nang,Central,509,37,0.07269155206286837,Vax Center,Tier 2
HCO1284,Hanoi,North,190,18,0.09473684210526316,Vax Center,Tier 3
HCO1285,Hanoi,North,177,18,0.1016949152542373,Hospital,Tier 3
HCO1286,Khanh Hoa,South,446,35,0.07847533632286996,Vax Center,Tier 2
HCO1287,Da Nang,Central,340,42,0.12352941176470589,Vax Center,Tier 2
HCO1288,Hanoi,North,1494,133,0.08902275769745649,Vax Center,Tier 1
HCO1289,Lam Dong,South,164,13,0.07926829268292683,Vax Center,Tier 3
HCO1290,Ho Chi Minh City,South,408,40,0.09803921568627451,Vax Center,Tier 2
HCO1291,Quang Binh,Central,372,46,0.12365591397849462,Vax Center,Tier 2
HCO1292,Quang Binh,Central,302,30,0.09933774834437085,Vax Center,Tier 2
HCO1293,Hanoi,North,450,51,0.11333333333333333,Vax Center,Tier 2
HCO1294,Dong Nai,South,668,64,0.09580838323353294,Vax Center,Tier 1
HCO1295,Ninh Binh,North,493,35,0.07099391480730223,Vax Center,Tier 2
HCO1296,Ho Chi Minh City,South,627,73,0.11642743221690591,Hospital,Tier 2
HCO1297,Thanh Hoa,Central,1887,171,0.09062003179650238,Hospital,Tier 1
HCO1298,Da Nang,Central,454,52,0.1145374449339207,Vax Center,Tier 2
HCO1299,Vinh Phuc,North,432,38,0.08796296296296297,Vax Center,Tier 2
HCO1300,Hai Duong,North,430,24,0.05581395348837209,Vax Center,Tier 2
HCO1301,Dong Nai,South,411,32,0.07785888077858881,Vax Center,Tier 2
HCO1302,Quang Binh,Central,360,36,0.1,Vax Center,Tier 2
HCO1303,Hue,Central,219,22,0.1004566210045662,Vax Center,Tier 3
HCO1304,Kien Giang,South,319,24,0.07523510971786834,Vax Center,Tier 2
HCO1305,Kien Giang,South,269,28,0.10408921933085502,Vax Center,Tier 3
HCO1306,Ho Chi Minh City,South,279,14,0.05017921146953405,Vax Center,Tier 3
HCO1307,Hung Yen,North,199,16,0.08040201005025126,Vax Center,Tier 3
HCO1308,Quang Nam,Central,779,65,0.0834403080872914,Vax Center,Tier 1
HCO1309,Ho Chi Minh City,South,590,49,0.08305084745762711,Vax Center,Tier 2
HCO1310,Nghe An,Central,708,56,0.07909604519774012,Vax Center,Tier 2
HCO1311,Quang Ninh,North,193,27,0.13989637305699482,Vax Center,Tier 3
HCO1312,Binh Duong,South,1055,81,0.07677725118483412,Vax Center,Tier 1
HCO1313,Quang Binh,Central,218,19,0.0871559633027523,Vax Center,Tier 3
HCO1314,Da Nang,Central,480,42,0.0875,Vax Center,Tier 2
HCO1315,Kien Giang,South,646,60,0.09287925696594428,Vax Center,Tier 2
HCO1316,Quang Ngai,Central,105,12,0.11428571428571428,Vax Center,Tier 3
HCO1317,Ha Tinh,Central,453,38,0.08388520971302428,Hospital,Tier 2
HCO1318,Thanh Hoa,Central,669,62,0.09267563527653214,Hospital,Tier 1
HCO1319,Nghe An,Central,257,29,0.11284046692607004,Vax Center,Tier 3
HCO1320,Bac Ninh,North,477,49,0.10272536687631027,Vax Center,Tier 2
HCO1321,Binh Duong,South,2044,172,0.08414872798434442,Vax Center,Tier 1
HCO1322,Binh Duong,South,433,25,0.057736720554272515,Vax Center,Tier 2
HCO1323,Vinh Phuc,North,663,50,0.07541478129713423,Vax Center,Tier 2
HCO1324,Nam Dinh,North,725,67,0.09241379310344827,Vax Center,Tier 1
HCO1325,Ho Chi Minh City,South,265,32,0.12075471698113208,Vax Center,Tier 3
HCO1326,Hanoi,North,901,80,0.08879023307436182,Hospital,Tier 1
HCO1327,Quang Tri,Central,247,26,0.10526315789473684,Vax Center,Tier 3
HCO1328,Quang Binh,Central,789,60,0.07604562737642585,Vax Center,Tier 1
HCO1329,Khanh Hoa,South,72,8,0.1111111111111111,Vax Center,Tier 3
HCO1330,Hai Duong,North,1060,90,0.08490566037735849,Vax Center,Tier 1
HCO1331,Binh Dinh,Central,403,34,0.08436724565756824,Vax Center,Tier 2
HCO1332,Nghe An,Central,120,7,0.058333333333333334,Vax Center,Tier 3
HCO1333,Quang Ngai,Central,947,85,0.0897571277719113,Hospital,Tier 1
HCO1334,Hanoi,North,429,28,0.06526806526806526,Vax Center,Tier 2
HCO1335,Quang Binh,Central,230,24,0.10434782608695652,Vax Center,Tier 3
HCO1336,Quang Tri,Central,404,25,0.06188118811881188,Vax Center,Tier 2
HCO1337,Hung Yen,North,465,45,0.0967741935483871,Vax Center,Tier 2
HCO1338,Bac Ninh,North,310,31,0.1,Vax Center,Tier 2
HCO1339,Hung Yen,North,311,27,0.08681672025723473,Vax Center,Tier 2
HCO1340,Ninh Binh,North,399,37,0.09273182957393483,Vax Center,Tier 2
HCO1341,Quang Ninh,North,382,35,0.09162303664921466,Vax Center,Tier 2
HCO1342,Can Tho,South,437,50,0.11441647597254005,Vax Center,Tier 2
HCO1343,Nghe An,Central,770,79,0.1025974025974026,Vax Center,Tier 1
HCO1344,Binh Duong,South,229,17,0.07423580786026202,Vax Center,Tier 3
HCO1345,Kien Giang,South,379,39,0.10290237467018469,Vax Center,Tier 2
HCO1346,Quang Ninh,North,568,54,0.09507042253521127,Vax Center,Tier 2
HCO1347,Binh Dinh,Central,409,32,0.07823960880195599,Hospital,Tier 2
HCO1348,Ho Chi Minh City,South,157,8,0.050955414012738856,Vax Center,Tier 3
HCO1349,Quang Ngai,Central,260,33,0.12692307692307692,Vax Center,Tier 3
HCO1350,Ha Tinh,Central,512,47,0.091796875,Vax Center,Tier 2
HCO1351,Ha Tinh,Central,999,92,0.0920920920920921,Vax Center,Tier 1
HCO1352,Hanoi,North,624,59,0.09455128205128205,Vax Center,Tier 2
HCO1353,Hue,Central,190,9,0.04736842105263158,Vax Center,Tier 3
HCO1354,Kien Giang,South,924,96,0.1038961038961039,Hospital,Tier 1
HCO1355,Can Tho,South,77,8,0.1038961038961039,Vax Center,Tier 3
HCO1356,Hanoi,North,409,38,0.09290953545232274,Vax Center,Tier 2
HCO1357,Khanh Hoa,South,322,29,0.09006211180124224,Vax Center,Tier 2
HCO1358,Nam Dinh,North,941,88,0.09351753453772582,Vax Center,Tier 1
HCO1359,Long An,South,44,5,0.11363636363636363,Vax Center,Tier 3
HCO1360,Hai Phong,North,836,72,0.0861244019138756,Hospital,Tier 1
HCO1361,Tien Giang,South,584,49,0.0839041095890411,Vax Center,Tier 2
HCO1362,Binh Duong,South,345,30,0.08695652173913043,Vax Center,Tier 2
HCO1363,Bac Ninh,North,313,30,0.09584664536741214,Vax Center,Tier 2
HCO1364,Hai Phong,North,265,24,0.09056603773584905,Vax Center,Tier 3
HCO1365,Binh Duong,South,474,50,0.10548523206751055,Vax Center,Tier 2
HCO1366,Hai Duong,North,674,66,0.09792284866468842,Vax Center,Tier 1
HCO1367,Hue,Central,345,36,0.10434782608695652,Vax Center,Tier 2
HCO1368,Long An,South,707,51,0.07213578500707214,Vax Center,Tier 1
HCO1369,Da Nang,Central,309,23,0.0744336569579288,Vax Center,Tier 2
HCO1370,Nghe An,Central,190,18,0.09473684210526316,Vax Center,Tier 3
HCO1371,Ha Tinh,Central,854,71,0.08313817330210772,Vax Center,Tier 1
